,logFC,logCPM,LR,PValue,FDR,direction
A2ML1,8.05368558295909,6.52790592530228,158.675758906543,2.20285728942173e-36,1.06265053562193e-35,up
A2M,-3.49370956307439,10.1335935180139,720.522060438785,1.03071424612216e-158,5.77023031176714e-157,down
A4GALT,1.49020457559401,6.59201325595395,61.4389129677473,4.5669475534307e-15,1.04860524356539e-14,up
AATK,-3.28864407879174,3.63756235577936,965.01594051345,7.22229098883307e-212,9.81328788107694e-210,down
ABCA12,7.67635220887873,4.85769828676632,344.815104834946,5.70489651926652e-77,7.80027989489649e-76,up
ABCA13,2.83417290479769,6.23896986275924,89.0811072722311,3.78952798903425e-21,1.09432373453537e-20,up
ABCA3,-4.22975831291443,7.8294476925546,558.485464670174,1.7950732747756e-123,5.37039811838829e-122,down
ABCA4,4.49063178634157,4.72387495281474,62.6574672100022,2.45970610209141e-15,5.7079534594699e-15,up
ABCA6,-2.95153493090202,2.46267996600376,517.919768227111,1.19984621595265e-114,3.12391098620487e-113,down
ABCA8,-5.02166315040987,3.69677769933562,606.194736211532,7.52325940617781e-134,2.72592765817176e-132,down
ABCA9,-2.97212634741819,1.79418251899614,544.261576670071,2.23019159438952e-120,6.36556217882207e-119,down
ABCB1,-3.30785935230653,1.65401272943933,695.028837027732,3.60347638808388e-153,1.84328415710455e-151,down
ABCB6,2.71947822227116,6.25098961925142,180.265960506566,4.23985086611082e-41,2.39103392553176e-40,up
ABCB9,1.6356588956809,3.30086114093204,236.441536894124,2.34764824151888e-53,1.8775428364422e-52,up
ABCC1,2.26678751519422,8.63659915937154,116.462068462747,3.76511943420926e-27,1.34113101856433e-26,up
ABCC2,5.73070473640184,4.03409543592915,89.5760224317112,2.95078872708723e-21,8.56667886849005e-21,up
ABCC5,4.05541081900443,8.95414981797393,283.428104462709,1.34452446106961e-63,1.39411582433959e-62,up
ABCC9,-2.1667903854379,3.76951773214682,245.165575587196,2.94054803817416e-55,2.45560234378641e-54,down
ABCF3,1.4887188967594,6.82332075936746,196.602747219149,1.1513823362927e-44,7.23440808988536e-44,up
ABCG2,-1.71301691694096,2.97095720142185,74.9943381730815,4.7206587015744e-18,1.22029869408118e-17,down
ABHD11,1.12311870848262,5.19392302091669,99.6644872397884,1.80529468873238e-23,5.70037858141496e-23,up
ABHD3,1.2837350913097,5.61802938377999,78.0598591743712,9.99648619728075e-19,2.64867288152204e-18,up
ABI3BP,-3.8712355476584,5.29855166161797,550.844303033125,8.24745896415353e-122,2.41752482535772e-120,down
ABI3,-1.77179309627644,4.04168531686385,298.130387395534,8.41591157839371e-67,9.47171273758132e-66,down
ABLIM3,-2.53746201637915,3.9388641208472,282.451775755422,2.19442068792077e-63,2.26635181735855e-62,down
ABR,-1.02313658923358,6.67408273415632,133.774663263555,6.12020787618743e-31,2.48542937537325e-30,down
ABTB1,-1.17478601259532,5.27742830956101,186.055583070521,2.30865227446241e-42,1.35710050780026e-41,down
ABTB2,1.12153410711958,3.73430329769666,34.7687254438563,3.71290242203509e-09,6.56247956545064e-09,up
ACAA2,-1.40525154936339,5.53667246532361,106.964233890137,4.53276395992645e-25,1.50637893231288e-24,down
ACACB,-2.16859958995664,3.65585286830925,484.822761089373,1.90691982123984e-107,4.4979859219263e-106,down
ACADL,-3.39573818867814,2.3757970485407,326.168167102024,6.56720014522104e-73,8.33293372512289e-72,down
ACAP2,1.26932234410448,7.46877316369882,119.749270293717,7.17837336710071e-28,2.62797367949654e-27,up
ACBD6,1.01141832176204,4.91244641224555,130.473961460536,3.22738138454804e-30,1.28113094278894e-29,up
ACBD7,1.47812420973713,1.5537765210413,36.9976253759457,1.18273199548319e-09,2.14301377261881e-09,up
ACE2,1.10490286149721,2.67132074488193,18.4059159198669,1.78502925113181e-05,2.63482194769304e-05,up
ACN9,1.69377973503934,4.29245692462138,153.454293150429,3.04781594873769e-35,1.41278291525709e-34,up
ACOT11,1.98161403346014,3.39078997784917,156.191533367462,7.68800083031117e-36,3.64662846656651e-35,up
ACOT1,-1.51420735254278,4.02393946546902,240.614483150746,2.88882657539546e-54,2.36695061868457e-53,down
ACOX2,-2.70113780704601,1.77117490666962,340.593021315495,4.73937896774764e-76,6.39963346328159e-75,down
ACOXL,-4.69131174659181,0.832887984466216,796.799985242219,2.6779574267841e-175,2.04276471783461e-173,down
ACP5,-2.25569851279449,7.05284258333641,457.307889509082,1.85244235531799e-101,3.9742200794026e-100,down
ACPL2,1.72109365646725,5.05917516727287,171.316863695035,3.81554568600133e-39,2.02316983447973e-38,up
ACSF2,-1.09905540135168,4.66842427482162,74.5726511466604,5.84473027486062e-18,1.50401778862265e-17,down
ACSL1,-1.25994170936394,6.9976603372788,179.058854151359,7.77881694224002e-41,4.33619180318713e-40,down
ACSL4,-1.5724151392927,6.84331448621137,256.563173520949,9.63121524647054e-58,8.51148859586462e-57,down
ACSL5,-2.52559259263504,5.15140048301783,304.489257829578,3.46526982655752e-68,4.01073465994821e-67,down
ACSM3,-2.35477846233682,2.30514403751695,211.872721033981,5.3616638956993e-48,3.73797668923045e-47,down
ACSS3,-2.36243172592537,2.79613122300338,165.893260943877,5.83689921396477e-38,2.96251024696329e-37,down
ACTA2,-1.21188928937773,7.59175367635653,74.7249447466353,5.41081235945381e-18,1.3948347117928e-17,down
ACTG2,-2.10909550499296,4.25227903527781,167.450080122015,2.66758666180076e-38,1.36776731197048e-37,down
