NAME,MEM.SHIP
ABCA1,0.860425403588314
ACAD8,0.612353227685928
ACHE,0.781565885402217
ACOX1,0.701191728790007
ACSF3,0.568250365468365
ACTA2,0.660350775121177
ACTR10,0.62700869134412
ADAMTS15,0.72665490658742
ADAP1,0.903996303242284
AEBP1,0.793030655070655
AGAP3,0.769283094034704
AGPAT1,0.587850346994333
AIP,0.727198284916224
AKT1,0.641856738277222
ALDH7A1,0.872684286910636
ALG5,0.875197698234473
AMIGO2,0.903260927604196
ANGPTL2,0.669152310284432
ANKRD37,0.815768416386843
ANKRD50,0.571090367159908
ANKRD6,0.757249614944054
ANTXR1,0.802395534283861
AP1G1,0.838435346787243
AQP3,0.775878525345477
AQP5,0.571028883198715
ARF4,0.777368288539312
ARFIP1,0.859538944190897
ARHGAP5,0.681261256661054
ARHGEF9,0.666566211318935
ARL13B,0.758812626371059
ARL2,0.768499379209283
ARL3,0.60727390188886
ARL6,0.589580141552514
ARL6IP4,0.580522264108943
ARMCX1,0.610600313751404
ARMCX2,0.757375688929544
ARPC1B,0.688429860505179
ARPC5,0.760180652389757
ATG4A,0.690541993949097
ATP10D,0.706723743687446
ATP6V0A4,0.587119714833403
ATP6V1D,0.650812078121904
ATP8A2,0.612173400452266
ATXN1,0.685266813709901
ATXN1L,0.754734507748729
B3GNT2,0.804444902526729
BACE1,0.93136008322144
BAG1,0.586382903948744
BBS12,0.930759613340198
BBS2,0.787692153597224
BBS4,0.708680453817886
BCAP29,0.753075980015239
BCL2L2,0.734498835133452
BCL9L,0.832947013957792
BEX4,0.904265166779218
BEX5,0.87899100486076
BFAR,0.619811924057837
BGN,0.685543745231133
BHLHE22,0.783541940084735
BHLHE40,0.736606587087595
BICC1,0.887488627236539
BIN3,0.773356769098753
BMP4,0.777048026766046
BMPR1B,0.820613670842235
BNIP3L,0.845263612782172
C10orf11,0.892717642907304
C10orf118,0.867496183004295
C15orf37,0.587100499556069
C15orf38,0.636060524401192
C16orf62,0.665190617680708
C16orf86,0.790010405635384
C19orf70,0.702755562246859
C1orf216,0.698251858584576
C2orf74,0.674787127986484
C3orf55,0.637917348632561
C8orf58,0.683817276756737
CA2,0.797342747877947
CALD1,0.863957612172262
CAMK2D,0.749394059045326
CAMK2G,0.593220669963922
CAND2,0.915575423559419
CAP1,0.76390224031244
CAPZA2,0.907914289212738
CARS2,0.714733084481186
CCDC113,0.753512095104727
CCDC25,0.794470975114348
CCDC6,0.568693769620725
CCDC61,0.839784021375334
CCDC8,0.56519566025533
CCL8,0.826999114793821
CCND1,0.643748827090235
CCNY,0.819379372093574
CD164,0.657413513876284
CD209,0.818531697906721
CD248,0.622849525759262
CD28,0.898530627301956
CD300A,0.62493853130909
CD46,0.835443610447336
CDC16,0.591470756380078
CDC42,0.579278129744822
CDC42EP3,0.902850043015311
CDH11,0.859888187425391
CDK18,0.686746611083107
CDK20,0.853171815076982
CDK2AP2,0.920246538061802
CDKN1A,0.863966612847007
CFH,0.784778420571501
CHCHD7,0.62145044905934
CHD9,0.789705425962213
CHM,0.69590051110877
CHN1,0.850195496241794
CHSY3,0.695828560281363
CIDEB,0.562197645477734
CLCF1,0.567516818861117
CLCN4,0.76183100682523
CLDN3,0.73663780454605
CLIP3,0.655547786996685
CLK1,0.707410713409122
CLN5,0.57076826209568
CNN3,0.608122721004154
COL6A2,0.680394686160302
COL8A1,0.613858053338798
COMMD9,0.84510506549838
CPE,0.56983125906944
CPNE2,0.892811174676923
CREB3L2,0.883515958975191
CRYZ,0.565884905887372
CTBS,0.844721247158487
CTF1,0.622925984413453
CTSF,0.717806673392584
CUEDC1,0.649608324593426
CUEDC2,0.857706193187187
CWF19L2,0.74500104635179
CX3CL1,0.893833262671001
CXCR1,0.759323743573919
CXCR2,0.638126205357478
CYB561,0.663961953088463
CYB5R1,0.805014754120495
CYP1A1,0.596062897799862
CYP1B1,0.720092944506143
DAAM1,0.585999928077801
DACT3,0.578679119681392
DBNDD2,0.909109152189616
DCAF11,0.917374468930507
DCAF5,0.742956359295934
DDX19B,0.784051491400759
DDX3Y,0.683976288012041
DECR1,0.843942762276528
DEF8,0.807493181070541
DIP2C,0.739851450511037
DLG2,0.833300332248227
DNAJB2,0.611441024839919
DNAJB9,0.921999179654621
DNAJC3,0.704846418502406
DNASE1L1,0.700720520487988
DOCK1,0.569644562908828
DPEP3,0.857037554909041
DPY19L3,0.797244073338889
DPYD,0.795884330114321
