NAME,MEM.SHIP
AADAC,0.797117039247989
ABCA2,0.860238435334577
ABHD8,0.618990665872804
ABL1,0.859321993182136
ACADVL,0.852200705068457
ACAP1,0.930090261248298
ACP2,0.621512284820512
ACRBP,0.811434752311406
ACSS1,0.7045654708647
ACTR8,0.668298081629375
ADCY8,0.566186130939722
ADRBK2,0.822268358488764
AGGF1,0.683237902635514
AGPAT3,0.860106498907843
AGPAT6,0.787740309997501
AGPAT9,0.576201384761759
AKAP7,0.723465779014292
ALB,0.74365987925679
ALDH1A1,0.890125298184189
ALDH3A2,0.766664891493401
ALPK1,0.842484222437034
AMBRA1,0.928645015787883
AMOT,0.657210861272077
AMOTL1,0.791888895730965
ANKFY1,0.804016963444256
ANKRD10,0.635941561309248
ANKRD12,0.918713767526599
ANKRD13C,0.750778843017075
ANKRD28,0.83206395149342
ANKRD42,0.593812765981319
ANO8,0.711132352252799
ANXA1,0.592500455445325
AOAH,0.922587109285803
AP1S3,0.915674559869058
AP2B1,0.785169622910392
AP3B1,0.701807350960088
APOA1,0.849424267603103
APOD,0.670496814081217
APOL4,0.697212960601946
APPL1,0.813897014672671
ARFGAP2,0.573195109810442
ARHGAP10,0.763642492780365
ARHGAP24,0.574381701423616
ARHGAP26,0.939639837551165
ARHGAP27,0.910029045545062
ARHGAP42,0.753890382080069
ARHGEF11,0.637695896648071
ARHGEF7,0.679540772947797
ARID1B,0.672557362159274
ARIH2,0.923877758183269
ARMC4,0.884704226887763
ARMC5,0.591048822467773
ARMC7,0.654269265595145
ARRDC1,0.69315678181839
ARSG,0.637488935410705
ARVCF,0.756820167052363
ASGR1,0.630347173990871
ASPG,0.717821651911484
ASPRV1,0.581760322161711
ATM,0.686378448941522
ATP6V0C,0.664482872641302
ATP6V0E1,0.753417951700583
ATP7A,0.956869358142354
ATP7B,0.595732739837734
ATP8B4,0.708808869689381
ATRX,0.794909603793241
BAHD1,0.761929259617127
BATF3,0.712761035431145
BCKDHB,0.618439912897263
BEND7,0.654761099436261
BEX1,0.722447281502744
BLK,0.580096020863379
BMP2K,0.779630493839847
BNIP2,0.663674971384005
BNIPL,0.591188243450463
BRPF1,0.608430239119021
BTG3,0.603526680669584
C11orf49,0.67189880289281
C11orf58,0.622441189534289
C14orf159,0.749480573560588
C15orf59,0.611195384275806
C17orf59,0.849407958889661
C17orf97,0.560921964832486
C19orf44,0.670931574564814
C2CD2,0.703919514333996
C2orf72,0.615692392424776
C3orf70,0.84379193792959
C5orf45,0.606574924358427
C6orf106,0.685030399491765
C6orf62,0.677708794852648
C7orf63,0.916964359339015
C9orf156,0.829974726992843
CABIN1,0.725695276406397
CACNB1,0.671692581521323
CALML4,0.753144573442818
CAMLG,0.654137578365387
CANX,0.756972199631412
CAP2,0.849659794866492
CAPN6,0.755488745873915
CAPN7,0.576011857522026
CASP8,0.660208599458076
CASP9,0.626235568768569
CCBL2,0.596643204481934
CCDC101,0.828939756941187
CCDC102A,0.828694356753849
CCDC104,0.906223507469031
CCDC106,0.611559556198964
CCDC11,0.880817037447114
CCDC115,0.636728166243371
CCDC12,0.90747272546616
CCDC121,0.710854027352694
CCDC125,0.604501563250392
CCDC146,0.858504913036035
CCDC42B,0.615619085262971
CCDC66,0.705414407594777
CCDC78,0.807605114998738
CCDC82,0.853315869620351
CCDC88A,0.593828095574032
CCDC9,0.568065290747586
CCDC93,0.750094467657573
CCDC96,0.613470150495421
CCL5,0.825770940766395
CCND2,0.933513855346162
CCNG2,0.918328671929694
CCR5,0.691948737016548
CCR6,0.842708596409452
CCR7,0.812852995776639
CD200,0.72293748453265
CD200R1,0.94532321945203
CD274,0.865178538299163
CD3D,0.627778581312846
CD6,0.814379557047935
CD7,0.837683014142681
CD79B,0.600987433485673
CD99L2,0.604434167783072
CDC14B,0.748625471595537
CDC37L1,0.696003501492785
CDIPT,0.888007747518985
CDK9,0.652522035140812
CDS1,0.902467615983492
CEBPA,0.588778481786169
CEP120,0.621128582756845
CHD1,0.859335957597506
CHD2,0.683185307426763
CHSY1,0.660690829564735
CIR1,0.847493259330731
CISD3,0.588518809554481
CLCN7,0.681170937316517
CLEC10A,0.83234895572477
CLEC16A,0.720861228920489
CLINT1,0.705639707053995
CLIP1,0.917573634401941
CLIP2,0.848313971234754
CLIP4,0.67360053338231
CMTM6,0.78905242534709
CNNM3,0.714868537057467
CNNM4,0.562406831732406
CNOT6L,0.841492852898899
CNST,0.6782412027374
CNTROB,0.575184118191933
COBLL1,0.922074224267525
COG1,0.69701083999351
COL21A1,0.608752256977284
COLQ,0.79461826173824
COMT,0.813399141746064
COQ10A,0.617724048995446
CORO1C,0.798394750792499
COX7C,0.644078959874766
CPPED1,0.714989657966029
CRB3,0.596013234961792
CREB1,0.9420216062368
CREBBP,0.711571982619284
CRIPAK,0.690472138697586
CRMP1,0.66823332724232
CRTC1,0.708501207163964
CSPP1,0.753296295480765
CTDP1,0.728739669599613
CTNNA1,0.851241651720113
CTNNAL1,0.707460075727113
CTR9,0.783133284835972
CUTC,0.650830332751042
CUX1,0.927414473077029
CWC25,0.859429802585945
CXCL11,0.561247041107647
CXCR2P1,0.574171379124187
CXCR3,0.896494917809398
CXorf23,0.826364925052031
CYB5D1,0.905617183740218
CYP4F12,0.740855045345089
CYP4F22,0.66675812665697
CYP4X1,0.595787018972791
CYTH1,0.843506100892794
DAG1,0.841545642457046
DAGLB,0.582144434168566
DBI,0.728533143418475
DCP2,0.681560337789764
DCTN1,0.778881737318235
DDHD1,0.820016181949634
DDRGK1,0.748130004442593
DDX3X,0.94908839811475
DEGS1,0.629977635684301
DENND1C,0.58930033090431
DENND2D,0.663590194765761
DENND4A,0.716908740867602
DENND5B,0.946087525290641
DHX29,0.85260058618917
DIAPH1,0.601845249860225
DIAPH2,0.842532957888211
DIP2A,0.610531435662688
DLEC1,0.752479558000168
DLGAP1,0.674287069878398
DMRTA1,0.876130591593971
DMXL1,0.654514554253882
DNAH2,0.755582578622273
DNAH3,0.881067999425823
DNAJB14,0.660533024810943
DNHD1,0.681128065921493
DPY19L1,0.697196645471712
DTNBP1,0.777857771175405
DTWD2,0.604371201852944
DUOXA2,0.605372374477822
DYNC2LI1,0.657936402514985
DYRK1A,0.936693183536173
EBF4,0.923173684880548
EFHC2,0.765515910115371
EFNA5,0.724398501523821
EGFL8,0.618027921867971
ELOVL7,0.710577042521968
EML5,0.835679040399668
ENOSF1,0.585886884017694
ENPP1,0.611696992772615
EOMES,0.659097995973035
EPB41L1,0.881628003601413
EPC2,0.69372789998128
EPM2AIP1,0.56251985818961
ERAP1,0.84061125105814
ERBB2,0.889183613599666
ERBB2IP,0.865764461048281
ERC1,0.69611473268282
