NAME,MEM.SHIP
A2M,0.981966988062089
AASS,0.667485787532812
AATK,0.956457119910643
ABAT,0.864597551343661
ABCA3,0.94664650592029
ABCA6,0.960935819375571
ABCA8,0.943161379405796
ABCA9,0.870123546217045
ABCB1,0.662900728490105
ABCC4,0.717009034157229
ABCC9,0.728206211725514
ABCD3,0.805254373015368
ABCD4,0.669973505103801
ABCG1,0.827352088200585
ABCG2,0.860974187000134
ABHD13,0.669476087191613
ABHD14A,0.868139714877169
ABHD14B,0.752365505356136
ABHD2,0.924655661459508
ABHD6,0.630253535553839
ABI2,0.905658545251199
ABI3,0.87388629688739
ABI3BP,0.98566589951885
ABLIM1,0.843569398223958
ABLIM3,0.990334151553538
ABO,0.631443599810541
ABTB1,0.934328123880026
ACAA1,0.984440730456466
ACADL,0.776811089269282
ACADS,0.873636810381721
ACADSB,0.885618726163223
ACAT1,0.919752988950929
ACBD4,0.833440574842644
ACCS,0.806852238251722
ACER3,0.659752079992462
ACO1,0.652632374551958
ACOT1,0.781578049140885
ACOT2,0.762255359532867
ACOT4,0.60550412903068
ACOX2,0.948213997226031
ACP5,0.948235510733814
ACSF2,0.986932316004371
ACSL1,0.68984554499469
ACSL4,0.969104342913471
ACSM3,0.897323838742166
ACSS2,0.58850434129378
ACTG2,0.964622361917307
ACTR1A,0.872104584490891
ACVRL1,0.965330150258797
ADAM33,0.919610767785392
ADAMTS1,0.816948509183618
ADAMTS10,0.884553198085884
ADAMTS3,0.623834602992977
ADAMTS8,0.860826265568496
ADAMTS9,0.644900519204843
ADAMTSL3,0.660825736955414
ADAMTSL4,0.91500969524083
ADAP2,0.666937360899454
ADARB1,0.71054303989482
ADCY4,0.962100638098124
ADCY5,0.562314287812871
ADCY6,0.963127123759518
ADCY7,0.707296456613269
ADCY9,0.928861312979964
ADD1,0.98556766593233
ADH1B,0.842107214341684
ADHFE1,0.845521829570915
ADORA1,0.956863967701176
ADORA2A,0.927763109489256
ADPRH,0.989646320174303
ADRA2A,0.684295467293378
ADRB2,0.981412660919034
AES,0.962440747850514
AFAP1L1,0.904426440390655
AFF1,0.621486818848126
AFF3,0.988443037885884
AGAP2,0.776093380325038
AGER,0.972223096313096
AGFG2,0.715629306006076
AGPAT2,0.624755009146798
AGR3,0.570824171886491
AGT,0.660735698698213
AGTPBP1,0.953233571741276
AGTR1,0.890547507893626
AGTR2,0.717910039514075
AHCYL2,0.909404172359135
AHI1,0.592810549074333
AHNAK,0.888737210956515
AHR,0.792367387353141
AIF1,0.991509501006172
AK1,0.977668867253402
AKAP11,0.895641085593986
AKAP12,0.911187344525454
AKAP13,0.969986288754783
AKAP5,0.749537146037261
AKNA,0.584747044515062
AKT3,0.752232126310765
AKTIP,0.905979928311772
ALAD,0.857566561453655
ALAS1,0.833486026474189
ALDH2,0.839770021652243
ALDH3B1,0.991983497391497
ALDH6A1,0.825958195354359
ALG2,0.950972998298107
ALOX15B,0.957466519789996
ALOX5,0.987453031623372
ALOX5AP,0.983881367631631
ALPK3,0.717408498049561
ALPL,0.851849466591125
ALPP,0.985116521565327
ALS2CL,0.949914235556918
AMICA1,0.953635851683841
AMIGO1,0.864457861792885
AMOTL2,0.9405712982278
AMT,0.778563813655496
ANAPC16,0.650396185812639
ANG,0.853928363406539
ANGPT1,0.925072611561688
ANGPTL1,0.985678012044325
ANK2,0.980631163751558
ANKDD1A,0.615527266711079
ANKMY1,0.825854992320776
ANKRD1,0.961179477708806
ANKRD13A,0.975444225089615
ANKRD29,0.968174297829906
ANKRD40,0.867175785546611
ANKRD44,0.929321463918671
ANKS1A,0.783830984097576
ANO10,0.780489178793088
ANO6,0.781952932530941
ANPEP,0.949470094390811
ANTXR2,0.573199696349557
ANXA11,0.98977113804691
ANXA3,0.974905701623914
ANXA4,0.802517478851795
ANXA6,0.860482552611139
AOC3,0.968579926229041
AOX1,0.974103248645561
AP1M1,0.594681280439799
AP1S2,0.831283132088939
APAF1,0.891070976131106
APBB1,0.971423604822023
APBB1IP,0.921423316565296
APBB2,0.951534666385103
APEH,0.641349509085628
APH1B,0.954884145289357
APIP,0.877010270128866
APLN,0.584049649949899
APLNR,0.671014185645054
APLP2,0.644755407369034
APOC1,0.871322289453184
APOC2,0.890919784312732
APOE,0.671479398129387
APOL3,0.777043992939561
APOL6,0.818982935216788
APOLD1,0.956788588519412
AQP4,0.649463554293019
AQP9,0.676126158446152
ARAF,0.766455812171421
ARAP1,0.859040023516889
ARAP3,0.783563561753129
ARC,0.592576748305458
ARGLU1,0.661541083622449
ARHGAP12,0.864159194047177
ARHGAP18,0.976228400851819
ARHGAP20,0.948569418658865
ARHGAP25,0.915547669253703
ARHGAP29,0.946165867229071
ARHGAP30,0.986257326622023
ARHGAP31,0.98099506880318
ARHGAP6,0.990746349381531
ARHGAP9,0.608812046607234
ARHGDIB,0.983787442192455
ARHGEF10,0.682246148760045
ARHGEF12,0.97859337638297
ARHGEF15,0.95754333663194
ARHGEF17,0.812368983271962
ARHGEF2,0.807889101776602
ARHGEF3,0.891202127717213
ARHGEF37,0.872370619589111
ARHGEF6,0.886056107795755
ARID4A,0.901681415900186
ARID5A,0.809494386058754
ARL11,0.979798296365676
ARL6IP5,0.953623158821428
ARL8A,0.636338668507857
ARMC3,0.67809219056187
ARMC9,0.888808213926528
ARMCX3,0.704282511966664
ARNT,0.655523491724671
ARPC4,0.615855463602038
ARPP19,0.611993861325365
ARRB1,0.914762135310862
ARRB2,0.967045931808281
ARRDC2,0.928326424589807
ARRDC3,0.72501805664706
ARRDC4,0.680315345064445
ARSB,0.688361631601346
ARSD,0.560416516784798
ARSE,0.679190286549954
ASAH1,0.983475143331674
ASAP3,0.783594899719889
ASB9,0.739264812844805
ASMTL,0.680274076208497
ASRGL1,0.663025953530326
ATAD3C,0.956503161497173
ATF3,0.97577268658758
ATF7,0.790607402407488
ATG16L2,0.670776240469572
ATG2A,0.663434967752693
ATG2B,0.824231839376318
ATG7,0.920079677036815
ATL1,0.618289588855419
ATOH8,0.892073507504107
ATP10A,0.98311783235745
ATP11A,0.950752817126965
ATP13A4,0.897055049445929
ATP1A2,0.943135297570034
ATP1B2,0.796465202232306
ATP2B4,0.802004070276728
ATP6V0D2,0.610628530380918
ATP6V1B2,0.655707761421234
ATP8A1,0.743422162514602
ATP9B,0.661288760850363
ATXN2,0.659983987795324
AVPI1,0.848718125857696
AXL,0.846087890465361
AZGP1,0.588125748281332
AZI2,0.816447063444997
B2M,0.736539735040039
B3GALNT1,0.575591377217813
B3GALT4,0.717659197946348
B3GNT1,0.932918167676491
B3GNT7,0.958323079730121
B3GNT8,0.704887066405272
B9D2,0.756203874492761
BAIAP2,0.855975182173985
BAIAP3,0.750414414749008
BANK1,0.870853298392643
BATF,0.939832240157003
BATF2,0.897320248406785
BAZ2B,0.643476924315463
BBS1,0.737535841535981
BCAS1,0.572875522941217
BCAT1,0.941885276866847
BCL2A1,0.951076374232322
BCL2L1,0.591429495280466
BCL6,0.560112890493453
BCL6B,0.977708297766318
BCO2,0.802483253948057
BDH2,0.955692076184027
BEST1,0.877480870104903
BET1L,0.566830852621465
BIN1,0.848080419145334
BIN2,0.885925314166076
BIRC3,0.602136678327172
BLOC1S1,0.825917837293465
BLVRA,0.642074115524745
BMP2,0.739684828505089
BMP3,0.831102198974647
BMP5,0.738845230685301
BMP6,0.820786105912434
BMPER,0.816383287064097
BMPR1A,0.650105125582017
BMPR2,0.981072540722734
BNC2,0.793172322437026
BOK,0.892051777433159
BRI3,0.82963287582947
BSCL2,0.761640520231143
BST1,0.973332991609403
BTBD9,0.946466636564411
BTD,0.92311295235707
BTG2,0.762147271810266
BTK,0.947777624479206
BTN2A1,0.865325865732124
BTN2A2,0.66309362307391
BTN3A1,0.957248261800626
BTN3A2,0.829889017813647
BTN3A3,0.990595130915272
BTNL9,0.968558731238888
BZRAP1,0.790563289534
C10orf10,0.952782752168035
C10orf25,0.990954745580494
C10orf32,0.993769485893026
C10orf54,0.982777306794369
C10orf76,0.679739318919483
C11orf54,0.9453642092597
C11orf63,0.581870749313017
C11orf70,0.895009138081095
C11orf88,0.656259750169953
C12orf49,0.945695742018532
C15orf52,0.910954915299954
C15orf57,0.78045249458679
C16orf45,0.914052375131402
C16orf89,0.759768304596131
C17orf103,0.905313950168229
C17orf72,0.599891178830717
C18orf32,0.76802091584512
C19orf38,0.951300983426458
C19orf59,0.935149176627215
C19orf66,0.78173167269373
C1orf115,0.820249248600018
C1orf116,0.985975684224281
C1orf123,0.772305609005487
C1orf162,0.992943756823027
C1orf173,0.847481534926681
C1orf192,0.942785659678129
C1orf198,0.980811831797927
C1orf54,0.848917172654666
C1QA,0.979201957574045
C1QB,0.983311492016323
C1QC,0.962775140412246
C1QTNF1,0.693086627636435
C1QTNF7,0.941766411218385
C1RL,0.741175178515193
C2,0.923011115024835
C20orf112,0.830759408959842
C20orf194,0.926422889560618
C20orf85,0.803981976059295
C22orf39,0.688037772278316
C2CD4B,0.825691497689001
C2orf40,0.933007696228691
C2orf54,0.868106875570775
C3,0.968071034154688
C3AR1,0.99379638761112
C3orf18,0.981793434710122
