"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-425407","SLC-mediated transmembrane transport","22/334","156/7637",9.89349254371473e-07,0.000741022591524233,0.00067692317404364,"ALB/APOD/EMB/LCN12/SLC12A7/SLC13A3/SLC16A7/SLC1A7/SLC22A18/SLC26A1/SLC26A4/SLC28A2/SLC35A2/SLC39A14/SLC39A4/SLC39A5/SLC41A2/SLC5A5/SLC6A3/SLC7A10/SLC7A2/SLC9A5",22
"R-HSA-445095","Interaction between L1 and Ankyrins","8/334","25/7637",6.92746046235601e-06,0.00259433394315233,0.00236992068449022,"ANK1/KCNQ2/KCNQ3/SCN3A/SCN4A/SPTB/SPTBN4/SPTBN5",8
"R-HSA-140875","Common Pathway of Fibrin Clot Formation","6/334","17/7637",5.49637170629715e-05,0.00893001856505632,0.00815756035034306,"F2/F5/FGA/FGB/PROC/SERPINA5",6
"R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","14/334","98/7637",8.27361346681877e-05,0.00893001856505632,0.00815756035034306,"AFP/ALB/F2/F5/FGA/GOLM1/IGF2/IGFBP1/P4HB/PAPPA/PROC/SCG3/TIMP1/VCAN",14
"R-HSA-210745","Regulation of gene expression in beta cells","5/334","12/7637",9.53807056347804e-05,0.00893001856505632,0.00815756035034306,"FOXA3/HNF1A/HNF4A/NEUROD1/PDX1",5
"R-HSA-5083625","Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC)","5/334","12/7637",9.53807056347804e-05,0.00893001856505632,0.00815756035034306,"MUC16/MUC17/MUC21/MUC5B/MUC6",5
"R-HSA-5083632","Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS)","5/334","12/7637",9.53807056347804e-05,0.00893001856505632,0.00815756035034306,"MUC16/MUC17/MUC21/MUC5B/MUC6",5
"R-HSA-5083636","Defective GALNT12 causes colorectal cancer 1 (CRCS1)","5/334","12/7637",9.53807056347804e-05,0.00893001856505632,0.00815756035034306,"MUC16/MUC17/MUC21/MUC5B/MUC6",5
"R-HSA-913709","O-linked glycosylation of mucins","9/334","47/7637",0.000164142476779331,0.0136603016786354,0.0124786678253292,"B3GNT6/B3GNTL1/C1GALT1/CHST4/MUC16/MUC17/MUC21/MUC5B/MUC6",9
"R-HSA-425366","Transport of bile salts and organic acids, metal ions and amine compounds","9/334","48/7637",0.000194374046819944,0.0145586161068138,0.0132992768876804,"EMB/SLC13A3/SLC16A7/SLC22A18/SLC39A14/SLC39A4/SLC39A5/SLC41A2/SLC6A3",9
"R-HSA-209776","Amine-derived hormones","4/334","8/7637",0.000218719792885558,0.014892829533753,0.0136045804187189,"CGA/DDC/IYD/SLC5A5",4
"R-HSA-420029","Tight junction interactions","6/334","23/7637",0.000358712174588626,0.0223896182305734,0.0204528871475971,"CLDN12/CLDN2/CLDN3/CLDN4/CLDN6/CLDN9",6
