"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-425407","SLC-mediated transmembrane transport","22/336","156/7637",1.09425855186993e-06,0.000816316879694967,0.000748703219700477,"ALB/APOD/EMB/LCN12/SLC12A7/SLC13A3/SLC16A7/SLC1A7/SLC22A18/SLC26A1/SLC26A4/SLC28A2/SLC35A2/SLC39A4/SLC39A5/SLC41A2/SLC4A7/SLC5A5/SLC6A3/SLC7A10/SLC7A2/SLC9A5",22
"R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","16/336","98/7637",4.86458798583834e-06,0.0018144913187177,0.00166420115304996,"AFP/ALB/F2/F5/FGA/GOLM1/IGF2/IGFBP1/ITIH2/P4HB/PAPPA/PROC/SCG3/TF/TIMP1/VCAN",16
"R-HSA-209776","Amine-derived hormones","5/336","8/7637",8.03419471236068e-06,0.00199783641847369,0.00183236019755594,"CGA/DDC/DIO1/IYD/SLC5A5",5
"R-HSA-140875","Common Pathway of Fibrin Clot Formation","6/336","17/7637",5.6838796625126e-05,0.00733350117485192,0.00672608404635776,"F2/F5/FGA/FGB/PROC/SERPINA5",6
"R-HSA-445095","Interaction between L1 and Ankyrins","7/336","25/7637",7.25100652565543e-05,0.00733350117485192,0.00672608404635776,"KCNQ2/KCNQ3/SCN3A/SCN4A/SPTB/SPTBN4/SPTBN5",7
"R-HSA-210745","Regulation of gene expression in beta cells","5/336","12/7637",9.81337537010124e-05,0.00733350117485192,0.00672608404635776,"FOXA3/HNF1A/HNF4A/NEUROD1/PDX1",5
"R-HSA-5083625","Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC)","5/336","12/7637",9.81337537010124e-05,0.00733350117485192,0.00672608404635776,"MUC16/MUC17/MUC21/MUC5B/MUC6",5
"R-HSA-5083632","Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS)","5/336","12/7637",9.81337537010124e-05,0.00733350117485192,0.00672608404635776,"MUC16/MUC17/MUC21/MUC5B/MUC6",5
"R-HSA-5083636","Defective GALNT12 causes colorectal cancer 1 (CRCS1)","5/336","12/7637",9.81337537010124e-05,0.00733350117485192,0.00672608404635776,"MUC16/MUC17/MUC21/MUC5B/MUC6",5
"R-HSA-8957275","Post-translational protein phosphorylation","13/336","87/7637",9.83043052929211e-05,0.00733350117485192,0.00672608404635776,"AFP/ALB/F5/FGA/GOLM1/IGFBP1/ITIH2/P4HB/PROC/SCG3/TF/TIMP1/VCAN",13
"R-HSA-209968","Thyroxine biosynthesis","4/336","7/7637",0.000115935261243199,0.0078625186261297,0.00721128419216072,"CGA/DIO1/IYD/SLC5A5",4
"R-HSA-913709","O-linked glycosylation of mucins","9/336","47/7637",0.000171731977572259,0.0106760046057421,0.00979173556333054,"B3GNT6/B3GNTL1/C1GALT1/CHST4/MUC16/MUC17/MUC21/MUC5B/MUC6",9
"R-HSA-420029","Tight junction interactions","6/336","23/7637",0.000370442418373042,0.0212576957004838,0.0194969693880548,"CLDN12/CLDN2/CLDN3/CLDN4/CLDN6/CLDN9",6
"R-HSA-140877","Formation of Fibrin Clot (Clotting Cascade)","6/336","26/7637",0.000755522934269607,0.0382723724021063,0.0351023593359237,"F2/F5/FGA/FGB/PROC/SERPINA5",6
"R-HSA-2980736","Peptide hormone metabolism","9/336","57/7637",0.000769551723902942,0.0382723724021063,0.0351023593359237,"ACE2/ACHE/AGT/CGA/DPP4/INHBB/PCSK2/SEC11C/CLTRN",9
"R-HSA-114608","Platelet degranulation ","13/336","110/7637",0.00102379559619675,0.0425935250494014,0.0390656007931578,"ALB/ECM1/F5/FGA/FGB/IGF2/MANF/ORM2/RAB27B/SCG3/SERPINA4/TF/TIMP1",13
"R-HSA-425366","Transport of bile salts and organic acids, metal ions and amine compounds","8/336","48/7637",0.00104237085325496,0.0425935250494014,0.0390656007931578,"EMB/SLC13A3/SLC16A7/SLC22A18/SLC39A4/SLC39A5/SLC41A2/SLC6A3",8
"R-HSA-5621480","Dectin-2 family","5/336","19/7637",0.00111642971678579,0.0425935250494014,0.0390656007931578,"MUC16/MUC17/MUC21/MUC5B/MUC6",5
"R-HSA-977068","Termination of O-glycan biosynthesis","5/336","19/7637",0.00111642971678579,0.0425935250494014,0.0390656007931578,"MUC16/MUC17/MUC21/MUC5B/MUC6",5
"R-HSA-5173105","O-linked glycosylation","11/336","85/7637",0.00116750424241447,0.0425935250494014,0.0390656007931578,"ADAMTS16/ADAMTS6/B3GNT6/B3GNTL1/C1GALT1/CHST4/MUC16/MUC17/MUC21/MUC5B/MUC6",11
"R-HSA-421270","Cell-cell junction organization","8/336","49/7637",0.00119901343972846,0.0425935250494014,0.0390656007931578,"CDH15/CDH17/CLDN12/CLDN2/CLDN3/CLDN4/CLDN6/CLDN9",8
"R-HSA-76005","Response to elevated platelet cytosolic Ca2+","13/336","114/7637",0.00142864125739385,0.048443926273446,0.044431426665359,"ALB/ECM1/F5/FGA/FGB/IGF2/MANF/ORM2/RAB27B/SCG3/SERPINA4/TF/TIMP1",13
