NAME,MEM.SHIP
AAAS,0.748723919680453
AACS,0.70534593124123
AARS2,0.57081905750543
ABCA11P,0.742180913675984
ABCB6,0.593783834428204
ABCB7,0.628932313227407
ABCB8,0.699381710057817
ABCC2,0.780729218555032
ABHD4,0.593425501547779
ACAD10,0.763759541862655
ACSL3,0.616996162115255
ACVR1C,0.568708457151693
ACYP1,0.698994358220616
ADAT2,0.632291881869766
ADPRHL1,0.758189297554029
ADSSL1,0.678205428452144
AEBP2,0.638459428669734
AFP,0.642801333768755
AGBL5,0.717298802765763
AGPAT5,0.789076409665705
AKR1B10,0.705909445442502
AKR1B15,0.589553938070171
AKR1C4,0.834948110788264
AKT2,0.687868296033756
ALDOA,0.574472109972318
ALKBH1,0.775072333955146
AMIGO3,0.69103772135759
AMPH,0.562473806115483
ANAPC5,0.80894961441695
ANKLE2,0.633674185408564
ANKRD9,0.699582454929711
ANXA7,0.653608146630221
ANXA9,0.790957868962796
APEH,0.574938372547938
APOOL,0.620661550951682
ARHGAP33,0.672089933815128
ARL5B,0.56819679033871
ARL6IP6,0.571583190079301
ASS1,0.644864806924694
ATF2,0.635896064196158
ATF6,0.58207855493355
ATP5B,0.664882709330996
ATP5G1,0.638713660663213
ATP5G2,0.581744437015232
ATP5J,0.608376743296637
ATP5L,0.586454873836241
ATP6V0A4,0.630892802086384
ATPAF2,0.786676158700214
ATRIP,0.684570759340605
ATXN10,0.592537578391131
ATXN7L3B,0.5731614943262
B4GALNT1,0.633962447068818
BAG4,0.584676101552793
BAZ2A,0.699556521174075
BCDIN3D,0.701990637161665
BCOR,0.595270712782612
BGLAP,0.723602611592862
BHMT2,0.602291830352439
BNIP3,0.786360283907205
BRD8,0.684374103303978
BRE,0.681474055568893
BTAF1,0.585056575626727
C11orf35,0.679593152184448
C12orf73,0.613839114015907
C14orf79,0.61427768109338
C14orf93,0.82629326774048
C16orf46,0.607645598075128
C16orf58,0.592934925672659
C16orf91,0.667358889016983
C19orf55,0.799108491064928
C1orf226,0.619949561453311
C1orf43,0.636956108107876
C2orf76,0.823408872735476
C5orf54,0.840771637720305
C6orf136,0.819391206638265
C6orf203,0.779168678725415
C6orf48,0.783544962658692
C8orf47,0.763011397370785
C9orf142,0.617413906918054
C9orf37,0.587132989564422
C9orf41,0.578601742363816
C9orf69,0.741705815722607
CACYBP,0.790425473991151
CALML5,0.730999117537477
CAMK2B,0.588913656820895
CAPN10,0.583577156196725
CASP8AP2,0.596400840642437
CBX2,0.640255105558699
CBX5,0.727605410954549
CCBL1,0.643096389114875
CCDC51,0.589286232422007
CCNK,0.664629659807821
CDAN1,0.712823481734571
CDC16,0.599279541603342
CDC23,0.644942603289792
CDC5L,0.813697889451341
CDC73,0.687145648839
CDK2,0.745395189602454
CDK2AP2,0.684667836595761
CDK8,0.821963624359847
CDKN2C,0.578812239104345
CENPBD1,0.779793956330094
CENPJ,0.628951044276152
CENPQ,0.716257614313218
CENPV,0.649601411361655
CEP152,0.779791863768688
CEP290,0.70766290482448
CEP57,0.773667132395752
CEP97,0.70313768541777
CHODL,0.796902361794465
CHRD,0.746383789542431
CHST4,0.700194955060786
CLPX,0.64492069099648
CMAS,0.58632776968992
CNOT3,0.629116586461284
CNOT7,0.606471647873563
CNTNAP2,0.617286661364835
COG4,0.59401652582631
COL2A1,0.595065799992348
COL9A3,0.758579858170879
COMMD10,0.585409742823443
COQ5,0.787156080893755
COQ6,0.738049639632481
COX15,0.631457898469946
COX7A2,0.630875207629386
COX8A,0.622305760523556
CPLX1,0.589876443607545
CPS1,0.593472504464898
CPSF2,0.627413953357313
CPSF7,0.774556334105385
CREB3L4,0.748897125987577
CRTC2,0.786231537489378
CSE1L,0.78381237497876
CTAGE4,0.609616521457103
CTCF,0.764606292414611
CUL4A,0.663101534205303
CWF19L1,0.658105319947076
CYC1,0.850455701259177
CYP4F11,0.640110784059773
CYP4F3,0.630542007278293
D2HGDH,0.662139099030336
DAK,0.701951802317489
DARS2,0.622486243838779
DAXX,0.812188497417215
DCAKD,0.653743545366482
DCLRE1A,0.721506853228941
DDTL,0.717017538089994
DDX46,0.781326328737788
DDX51,0.580818195238035
DEDD,0.771854386310275
DEK,0.820954146197648
DHX16,0.796827659038396
DHX35,0.756020627623249
DHX36,0.849041558752402
DHX9,0.670390579370996
DISC1,0.655538048884474
DLK2,0.592242207409677
DMGDH,0.691618045831669
DPM3,0.5850295799095
DPYSL4,0.652627564397527
DUSP5,0.646165741421957
DVL2,0.56495450288078
E4F1,0.610845582768086
ECHS1,0.691524223959384
EDC3,0.664479998612658
EDC4,0.717128960261475
EED,0.659813831449969
EEF1A1,0.77402911109687
EGLN1,0.655865399309336
EHMT2,0.594284755900303
EIF2A,0.67951725467992
EIF2S1,0.598851981150562
EIF3D,0.699780220778322
ELAC2,0.563881293854836
ELMO3,0.581012163345581
ENO3,0.569004697826347
ENTPD2,0.813691928673637
EPPK1,0.604307290275526
EPS8,0.631156045306685
ERCC4,0.59301350808348
ERCC6,0.671075739890243
ERI2,0.562490324976327
ESRRA,0.823056767364712
EXD3,0.564086716125511
EXOSC10,0.646298124813052
EXOSC8,0.629240767754484
EXOSC9,0.596967802390888
EYA3,0.586985912368511
FAM189B,0.671700291230842
FAM192A,0.626734104656614
FAM71E1,0.655047633858938
FAM76B,0.56822081326992
FAM83G,0.594648367026206
FANCE,0.65340262790596
FANCL,0.609833104110996
FANCM,0.61507474723345
FBLN7,0.562850193188872
FBN2,0.664928369271994
FBXL18,0.771545085298015
FBXL4,0.601365721327289
FBXO48,0.611540310036638
FBXO5,0.601065387577534
FH,0.743665175959265
FKBP4,0.581105676897024
FRAT2,0.749151852112914
FRS3,0.654970675219192
FSTL4,0.566054520216646
FUS,0.569598289750646
FXR1,0.711840588763675
G6PC3,0.682630573830506
G6PD,0.768883291118417
GABPB1,0.561106960258582
GAMT,0.664442695031345
GANAB,0.678104998374626
GCLC,0.690916097147902
GCLM,0.724413766200706
GDA,0.596098982191725
GDPD3,0.751289329602009
GFM1,0.838345597755329
GFM2,0.774682253601578
GIGYF2,0.626690105418906
GLI2,0.594218766711051
GLO1,0.561839293519668
GLRX5,0.696123340499142
GMCL1,0.653234982446476
GMEB1,0.567828547999333
GNG4,0.614267661280806
GPAA1,0.758984023967527
GPAM,0.714062303110065
GPR137,0.650242180789686
GPX2,0.824527164191757
GRIK5,0.615924926904471
GSR,0.734267017789755
GSTP1,0.586272256785576
GTF2H3,0.687324192486724
GTF2I,0.598095132447889
GTF3C4,0.719167745073353
GTF3C5,0.63797165054912
GYS1,0.774853327496242
HAT1,0.568909049330462
HAVCR1,0.642159463406043
HBS1L,0.580772712886108
HCFC1,0.563801442649878
HDAC10,0.809143296876746
HIBADH,0.683440971687456
HINT1,0.61256626834875
HIST1H2BJ,0.572224721008409
HMGXB4,0.587092572490412
HNRNPA1,0.613694355356695
HNRNPA1L2,0.601816595074075
HNRNPR,0.692192970176672
HNRNPUL2,0.605597989685287
HPSE,0.785494246073307
HS2ST1,0.735236959917622
HSD17B7P2,0.617890791690124
HSP90AA1,0.622452808475319
HSP90AB1,0.571983390723574
HSPA6,0.610370245393333
HSPH1,0.688729035521787
IGFBP5,0.676837744562027
IMMT,0.782685003537153
INHA,0.666114933236288
INO80E,0.666758511690067
INTS5,0.632705475782009
INTS7,0.682808786458948
IPMK,0.560285285202121
IPO9,0.673011573568498
IPP,0.575465947708037
IPPK,0.686905762443077
IQCD,0.722006939034708
ITGB3BP,0.80265286752648
JAKMIP3,0.671564991713349
JARID2,0.757598842951329
KAZALD1,0.787706161248699
KDM1B,0.734437567408415
KDM4D,0.690680344061813
KIAA0586,0.684952559991202
KIAA1107,0.71140479020605
KIAA1549,0.764278914749463
KIF21A,0.774178722788556
KIF24,0.561498118935237
KLHDC10,0.584527128115431
KLK8,0.585233017296555
KRBA2,0.661661401421735
LAMC1,0.639935635868473
LARP4,0.600297589605141
LARS2,0.683165014413279
LBR,0.580725290429521
LGALS3BP,0.560547873843415
LIAS,0.721062344068032
LIN9,0.812108613381087
LONP1,0.693313521372184
LRP11,0.733706377368597
