NAME,MEM.SHIP
A2ML1,0.738817080230248
AAGAB,0.788790492044806
AAMP,0.716985127418318
AARS,0.695070477242989
AARSD1,0.865809452933027
AASDHPPT,0.581946334603756
AATF,0.707011405448234
ABCA12,0.782813134199739
ABCB9,0.581678471948419
ABCC10,0.671830506141772
ABCE1,0.814880786297672
ABCF2,0.727727466330804
ABCF3,0.765108800164049
ABHD10,0.602768723899072
ABHD11,0.833724589153679
ABT1,0.622981808567039
ACAN,0.813926215436267
ACBD3,0.622459419007481
ACBD6,0.771627348154346
ACLY,0.674617999923764
ACN9,0.953061070421948
ACOT11,0.712848342661618
ACP6,0.695824999144774
ACTL6A,0.944750627198038
ACTR3B,0.762302909399354
ACTR5,0.817458143706432
ACY1,0.801043922352082
ACY3,0.704392898906068
ADA,0.649666011088073
ADAM15,0.56205490787576
ADAM8,0.56021404217469
ADAMTSL5,0.579122542156079
ADAT1,0.570395310078915
ADCK1,0.70514495294875
ADCK5,0.813308574129085
ADK,0.813745004372766
ADM2,0.576384825898202
ADORA2B,0.629934577810225
ADRM1,0.745292124109396
ADSL,0.690489096858577
ADSS,0.79138639218711
AFMID,0.614512936930865
AGGF1,0.621195408544307
AGK,0.636150982488535
AGMAT,0.797792531600529
AGRN,0.68021479340467
AGT,0.855310308649755
AHCTF1,0.746117133785968
AHCY,0.739957037160092
AIFM1,0.797896772561088
AIMP1,0.572381269615825
AIMP2,0.816482292932185
AKR7A3,0.583806676142974
ALDH18A1,0.612912374719817
ALDH1B1,0.752283917108985
ALDH3B2,0.708126033342575
ALG10,0.716871377115766
ALG13,0.619254154538257
ALG1L,0.930071199815736
ALG3,0.849142546218825
ALG6,0.728638400316472
ALG8,0.922970104966679
ALKBH2,0.857930271002863
ALKBH4,0.733199454373221
ALOX12P2,0.766838110907127
AMMECR1,0.935186842818091
AMN,0.644416862210867
AMPD2,0.572000054150356
AMZ2,0.578537876783742
ANAPC11,0.921518172061298
ANAPC7,0.945830026375991
ANKRA2,0.833732386945298
ANKRD13B,0.858867939405372
ANKRD23,0.609249280994881
ANKRD32,0.687021430868847
ANKRD39,0.920975283290852
ANKRD49,0.661493519670926
ANKRD52,0.872884166573988
ANKS4B,0.626159292792701
ANLN,0.957265205276475
ANO7,0.883047228548693
ANP32E,0.843224784511018
AP1S1,0.903732990169386
APCDD1L,0.797773748001051
APEX1,0.931496122059927
APEX2,0.793323518961949
APOA1BP,0.686384067519846
APOO,0.608946909966208
APRT,0.682479892854035
APTX,0.856336439591933
ARCN1,0.841848050255006
ARF5,0.575965834286279
ARFIP2,0.720635061010975
ARG2,0.799857189111003
ARHGAP11A,0.728070163321708
ARHGAP32,0.867138083617242
ARHGAP39,0.644432002766375
ARHGEF16,0.665034326253539
ARL1,0.589472602190379
ARMC1,0.826962958801194
ARMC10,0.577753151497321
ARNTL2,0.832994578969135
ARPC1A,0.736130728674436
ARPC5L,0.808791979690164
ARTN,0.882015286967513
ASB6,0.811445664589169
ASCC3,0.649926202317424
ASF1B,0.950780876825143
ASNS,0.92765392846003
ASPM,0.923765704420602
ATAD2,0.628736067952332
ATAD3B,0.818014597231151
ATAD5,0.782695941770024
ATF6B,0.675468034417079
ATF7IP,0.762955335937911
ATG16L1,0.852499315235267
ATIC,0.8850412108047
ATL3,0.795052988818517
ATP10B,0.592567822410815
ATP13A2,0.751887240181295
ATP2A2,0.74313720000848
ATP5E,0.640040204572778
ATP5EP2,0.621466893912299
ATP5F1,0.667478899181355
ATP5H,0.871005917799191
ATP6V1C2,0.844853461700166
ATP6V1E2,0.776518465876843
ATXN2L,0.663849012414943
ATXN7L3,0.89330083969253
AUP1,0.648563828479854
AURKA,0.909389015538366
AURKAIP1,0.793376700827415
AURKB,0.947571252118702
AVEN,0.652329684663086
AVL9,0.886263628413016
AXIN1,0.631584690031625
AZI1,0.652487845284745
AZIN1,0.84159331103094
B3GALNT2,0.683065862514661
B3GAT3,0.746545605934965
B3GNT3,0.962116128892035
B3GNT4,0.912411317585207
B3GNT6,0.663157039584023
B3GNTL1,0.842374006026152
B4GALNT4,0.736106050075778
B4GALT2,0.81005377812086
B4GALT3,0.841682920968634
B4GALT4,0.629447859687606
BACE2,0.802865125830029
BAIAP2L1,0.799816030525751
BAIAP2L2,0.841733739334445
BANF1,0.699301603945043
BARX1,0.677263028533128
BARX2,0.785227224255629
BASP1,0.87096495181621
BATF,0.65240227675217
BCCIP,0.66739559708986
BCKDK,0.643789054598921
BCL2L11,0.794791517109576
BCL2L12,0.638749168935121
BCL9,0.837455040432694
BCMO1,0.788596955130588
BCS1L,0.835982128298717
BDH1,0.747709336715222
BDKRB1,0.561432543003562
BEND3,0.720146478820527
BEND6,0.705186967276478
BET1,0.764521890541885
BHLHA15,0.655437732571898
BHLHB9,0.7602074194819
BICD1,0.594680458906973
BIK,0.73080014979063
BIRC5,0.954570946017923
BLM,0.946818215648347
BLZF1,0.848927363615379
BMP8B,0.77506597653881
BNIP1,0.579779468385915
BOLA1,0.823433952728748
BOLA3,0.790134412056776
BPHL,0.916071228316977
BRAP,0.737028090645235
BRCA1,0.817630957629768
BRCA2,0.797529117058175
BRCC3,0.673981722303178
BRD9,0.641122508529504
BRI3BP,0.911215873319439
BRIP1,0.966741426689014
BRIX1,0.825935487012578
BRPF3,0.749633452342343
BRWD3,0.733620902925295
BTBD11,0.63318705260641
BTF3L4,0.673195357670769
BUB1,0.9583017760593
BUB1B,0.963523302944429
BUB3,0.882140882379485
BYSL,0.688872731844307
BZW1,0.763097876660087
BZW2,0.931006629228069
C10orf12,0.875811712318538
C10orf2,0.791341241446727
C10orf35,0.896545115265988
C10orf88,0.62924843376254
C11orf1,0.639809131408874
C11orf24,0.688818075359028
C11orf31,0.905984465258198
C11orf57,0.752684460620192
C11orf73,0.741081579486997
C11orf83,0.790488523302896
C11orf86,0.756928424312302
C12orf36,0.583231408511587
C12orf65,0.768541618231418
C12orf66,0.933621089165275
C14orf166,0.65512428334788
C14orf2,0.703006212698875
C15orf41,0.63102720349465
C15orf62,0.889237025453315
C16orf13,0.933500817177825
C16orf59,0.940211777771058
C16orf70,0.946181973140632
C16orf87,0.628843248480843
C17orf104,0.761969199433067
C17orf53,0.917039760055224
C17orf58,0.903668485098922
C17orf75,0.703440633311624
C17orf80,0.569385034717615
C17orf96,0.774173490023725
C19orf40,0.826013935120376
C19orf52,0.829689184437561
C19orf57,0.682011143317123
C1orf106,0.605356933248028
C1orf109,0.562828766567788
C1orf112,0.755080791702718
C1orf122,0.936736452750217
C1orf131,0.947594565963886
C1orf159,0.717417746160542
C1orf170,0.705959875337966
C1orf53,0.738403998974322
C1orf56,0.843654038256385
C1orf61,0.706792417660769
C1orf74,0.568407051998608
C1orf85,0.717820050822025
C1orf86,0.684433903795407
C1QBP,0.687553948890628
C1QTNF6,0.840852066558849
C20orf24,0.949236525774351
C21orf119,0.776183275558985
C21orf67,0.759870050987898
C2CD3,0.838104073422441
C2orf16,0.599502225756204
C2orf42,0.778697885876462
C2orf44,0.928257037898657
C2orf47,0.568157534486635
C3orf17,0.703477860987286
C3orf67,0.925485355692074
C4orf21,0.669386075724255
C4orf46,0.886472723508126
C4orf48,0.614400529378467
C5orf22,0.855285076880892
C5orf30,0.573951816402787
C5orf34,0.939697005147995
C6orf222,0.618364509975834
C7orf43,0.801451280598255
C7orf49,0.730969807368708
C8orf33,0.667683846900288
C8orf44,0.718021094235244
C8orf59,0.882487242734046
C8orf76,0.822840535119616
C9orf114,0.736726713768987
C9orf84,0.917425881209661
CA9,0.904742833342708
CABLES2,0.583685061839873
CABYR,0.834542819506982
CACNB3,0.703703051560334
CAD,0.940387126062459
CALML3,0.597190952062091
CALU,0.612092593489517
CAMK2N2,0.905011385802469
CANT1,0.777254788380973
CANX,0.756129019462781
CAPN1,0.676113878428597
CAPN5,0.591080925451494
CAPRIN1,0.789818467305787
CAPZA1,0.685874017582762
CARD14,0.881771158985044
CASC5,0.894010360671823
CASP2,0.91253257786463
CASP3,0.763235539600764
CASP6,0.872065397369897
CATSPERB,0.667951042516215
CBFB,0.68400207607004
CBLB,0.603669312798628
CBLC,0.578576847720174
CBR3,0.605906921920335
CBS,0.866491038119299
CBX1,0.871012359661369
CBX3,0.897641400354634
CBX4,0.936772134975065
CBX8,0.871621057553984
CCAR1,0.873028759636047
CCDC120,0.615389532246831
CCDC125,0.584763300987295
CCDC127,0.86880760715855
CCDC134,0.773682756699893
CCDC137,0.860413553142073
CCDC142,0.631259909111612
CCDC15,0.588192884095639
CCDC150,0.916406902983625
CCDC18,0.943973236141439
CCDC23,0.648057343134794
CCDC28B,0.609636208721511
CCDC34,0.686222013766978
CCDC43,0.697177215348445
CCDC58,0.771996364168156
CCDC64,0.585464941795786
CCDC86,0.722528749551376
CCHCR1,0.566475246043317
CCNA2,0.920792717789304
CCNB1,0.934319391490894
CCNB2,0.956531624239644
CCNE1,0.961659915222071
CCNE2,0.640040719779336
CCNF,0.862354101851685
CCNJ,0.612348301136127
CCNO,0.796002444109576
CCT2,0.698178045221636
CCT5,0.898249044011212
CCT6A,0.882653045693939
CCT6P1,0.738189579634939
CCT7,0.612162360667684
CCT8,0.624429107736163
CD276,0.620222142512758
CD2AP,0.831863043492663
CD2BP2,0.667198217821715
CD46,0.654984132815889
CDC123,0.938920404851373
CDC20,0.963113231647048
CDC25A,0.795350216988191
CDC25C,0.952680683180554
CDC27,0.603452196280669
CDC34,0.671596158609663
CDC45,0.962204103614743
CDC6,0.931456307738226
CDCA2,0.931013074029512
CDCA3,0.946175209097196
CDCA4,0.883906149353309
CDCA5,0.941726609998584
CDCA7,0.931692843257751
CDCA7L,0.585475776934223
CDCA8,0.960724626890318
CDCP1,0.578744328115709
CDH2,0.578182078400646
CDH24,0.905595205046835
CDK1,0.894001487504086
CDK12,0.936690358353175
CDK16,0.901349760571479
CDK4,0.810426367261667
CDK5,0.677506572096135
CDK5R1,0.935744138521225
CDK5RAP1,0.882818257834571
CDK7,0.762348121616122
CDKAL1,0.606310584962451
CDKN3,0.948498949784911
CDT1,0.892674988410502
CDYL,0.937209776733153
CEACAM7,0.687010850671549
CECR5,0.758921667593823
CELSR3,0.755506884642804
CENPA,0.948683733177824
CENPE,0.941924089039266
CENPF,0.926281688026563
CENPH,0.676514284617949
CENPI,0.913494129603764
CENPK,0.908478352841987
CENPL,0.751416832289945
CENPM,0.855851308611807
CENPN,0.744057332414668
CENPO,0.620340825240531
CENPP,0.858353242753148
CENPW,0.666268717744486
CEP164,0.596787314975832
CEP250,0.601782075656503
CEP55,0.930865146164599
CEP72,0.934024321343173
CEP76,0.888057832765707
CEP78,0.663052364685648
CGA,0.736023274816166
CGREF1,0.823181369325111
CHAC1,0.733323336333131
CHAC2,0.567766659329885
CHAF1A,0.908003365665288
CHAF1B,0.909117428254743
CHCHD1,0.791820202265245
CHCHD10,0.896414764875378
CHCHD2,0.755830816682843
CHD1L,0.658919050970463
CHD4,0.712965222006198
CHD7,0.623084107144291
CHEK1,0.899708856106159
CHEK2,0.945679012692713
CHFR,0.682687456293005
CHID1,0.786773779825532
CHML,0.818627798543299
CHMP4A,0.657405276328717
CHMP4C,0.669700422861261
CHPF,0.603141525696517
CHPF2,0.896059437863328
CHRAC1,0.562924634897242
CHRNA5,0.939872461899335
CHRNB1,0.832774702912347
CHST15,0.869244091977176
CHTF18,0.800888299552771
CIRH1A,0.795458145609153
CISD1,0.590752079271401
CISD2,0.816686821151324
CKAP2L,0.955166270469054
CKAP4,0.801468817492144
CKAP5,0.947093619048006
CLCF1,0.631357314596839
CLCN2,0.833278002315088
CLDN10,0.658374810161773
CLDN12,0.848288757839246
CLDN3,0.633759401647286
CLDN4,0.64670967190203
CLDN9,0.623226218873568
CLIC1,0.690786198603223
CLNS1A,0.890466344032395
CLP1,0.661948090862102
CLPB,0.945078955527482
CLSPN,0.916132357044193
CMC1,0.564351785039587
CMTM1,0.678556821745101
CNFN,0.662807626591618
CNGB1,0.773115644260382
CNOT1,0.703599623789403
CNP,0.735261735323046
CNPY2,0.800778667044721
CNTD2,0.940337339291709
COASY,0.933604655380171
COG1,0.892337445882171
COG2,0.731512407145217
COG5,0.617544786183475
COG6,0.834398243514673
COG7,0.616715735763562
COIL,0.782415314687164
COL11A1,0.617125361113572
COL22A1,0.773210001048929
COL7A1,0.897350630018792
COPA,0.752774092963419
COPB1,0.566215819691532
COPB2,0.808074000809661
COPE,0.642511280946083
COPS5,0.642801437054376
COPS6,0.699458477141433
COPS7B,0.920519525221652
COPS8,0.762448957220687
COPZ1,0.628131284950613
COQ9,0.823244210674981
CORO1B,0.661569878231624
COX18,0.62869855271722
COX5B,0.591009533417493
COX6B1,0.714388564261869
COX7C,0.806569554529189
CPNE1,0.878525071864266
CPNE4,0.779486651289646
CPNE7,0.596272414839444
CPOX,0.896494871516289
CPSF3,0.855371446051702
CPSF4,0.687046444778383
CPSF6,0.687181908301061
CRABP1,0.634997997315099
CRABP2,0.594494825411925
CRCP,0.725439869915334
CREB3L2,0.635416375258675
CRELD2,0.725400290859341
CRIPT,0.625960563259755
CSNK1G1,0.664906498445829
CSNK2A1,0.769965384232241
CSNK2B,0.814860843743738
CST1,0.569796794658143
CSTF1,0.611811186736351
CSTF2,0.790860977969325
CSTF3,0.68447849582962
CTBP2,0.621500992981598
CTH,0.768894195404773
CTTN,0.778329396804552
CTU2,0.755832276388345
CUL2,0.863436708829023
CUL3,0.779294093856901
CUL4B,0.900148324864838
CXorf40B,0.787448064974506
CXXC5,0.566557113188192
CYCS,0.648496914244005
CYHR1,0.65803785657121
CYP24A1,0.785146864807491
CYP27B1,0.771376582420257
CYP27C1,0.614879940828784
DAD1,0.58486936025492
DAP3,0.926163940112742
DAZAP1,0.741719824769672
DBF4,0.891853411142498
DBF4B,0.625925067777553
DBNDD1,0.79414089049927
DCAF12,0.637050283083612
DCAF13,0.87047101346464
DCAF16,0.585446465817303
DCAF17,0.640713154338798
DCAF4,0.673285444259427
DCPS,0.91368713297541
DCTN5,0.93416806691294
DCTPP1,0.78594024864679
DCUN1D1,0.810830801566106
DCUN1D5,0.619558389226044
DDB1,0.733230095196732
DDIT4L,0.891812615742115
DDOST,0.846367234677136
DDX10,0.576671757623523
DDX18,0.783863271147352
DDX27,0.932600639451308
DDX41,0.889034431648614
DDX49,0.599000557745063
