,logFC,t,P.Value,adj.P.Val,B,direction
RASGRP4,-3.62673975092399,-28.3376121665747,2.7644078584257e-95,8.01309691228995e-93,205.994499452377,down
OSCAR,-3.71285440357533,-28.1891714962667,1.05899258882315e-94,2.93904241034238e-92,205.467393925986,down
DSP,4.37641807620927,28.1691407900089,1.2696608306362e-94,3.45030330725388e-92,205.312243737251,up
CDCA5,4.64957947134853,28.0863118503403,2.68983757266538e-94,7.16045740772393e-92,204.518029336136,up
PVRL1,4.65978856681918,28.032252790754,4.39241652549701e-94,1.14589362317166e-91,204.076854942607,up
FAM105A,-3.37112357314126,-28.0180197437983,4.99806661793554e-94,1.27832903851669e-91,203.967630931274,down
ARRB1,-3.57454974887213,-27.9931704031996,6.26279499342204e-94,1.57099803642687e-91,203.713739267606,down
CLIC5,-6.43282547195847,-27.8857859855234,1.66140431175047e-93,4.08893544197606e-91,202.601507102572,down
RHOJ,-3.02366285435688,-27.8833357575057,1.69882995817246e-93,4.10361814340769e-91,202.588603100939,down
HYAL2,-1.95720016729062,-27.804244673426,3.48816093480624e-93,8.27264931520229e-91,201.976680347371,down
RAMP3,-3.87347445121825,-27.641252709474,1.53981161594435e-92,3.58666119971038e-90,200.535848036757,down
SECISBP2L,-2.28672771766374,-27.5853850078409,2.56334661149004e-92,5.76487813797863e-90,200.007705824945,down
ECSCR,-3.66124868112409,-27.5900666948482,2.45614091146534e-92,5.62068457002699e-90,199.501393375477,down
TENC1,-2.799137443113,-27.396710460054,1.43694207025064e-91,3.17685972277107e-89,198.299535694419,down
FLI1,-2.90059511616832,-27.3883956635866,1.55049758179892e-91,3.37078174283086e-89,198.250780743173,down
HMGA1,2.78288101215943,27.2753451960347,4.36430526514121e-91,9.18193514169387e-89,197.167513562979,up
LYVE1,-4.72523492073566,-27.2440058846881,5.8159077287101e-91,1.20416984783007e-88,196.770102102661,down
USHBP1,-3.95497928154446,-27.3644432646754,1.93038776918823e-91,4.12786525594939e-89,196.438239026419,down
SHE,-4.03103174843325,-27.1878148479451,9.73478359425696e-91,1.9840705813045e-88,196.238434076963,down
AK1,-2.62822944720319,-27.1690941656138,1.15582275864344e-90,2.31946954826848e-88,196.229279020963,down
GLIPR2,-3.05152864968858,-27.1565384565806,1.29691166172785e-90,2.52491279336986e-88,196.109123910032,down
CD93,-3.44969116991835,-27.157299557349,1.28788807852138e-90,2.52491279336986e-88,196.087688326432,down
ALDH3B1,-4.18308418709708,-27.1381552584634,1.5351776960387e-90,2.94483203928365e-88,195.956376716083,down
C1orf162,-3.34279000830375,-27.0834796130545,2.53577615245317e-90,4.79371943950713e-88,195.45366651759,down
NUSAP1,3.89147758178571,27.0674888165927,2.93684994591726e-90,5.47261009922068e-88,195.317328992611,up
VSIG4,-4.20258173972444,-27.009454523996,5.00522585785386e-90,9.1955163506825e-88,194.7523369944,down
CDK1,3.76255783907656,26.9989376382584,5.51315978045217e-90,9.98800780225252e-88,194.686112614562,up
F8,-2.96874812009347,-26.9792724043237,6.60550740708973e-90,1.18030463860381e-87,194.508875966259,down
TIE1,-3.24056612641001,-26.9449176582204,9.05937073614126e-90,1.57560575842969e-87,194.192834569776,down
AOC3,-4.46058275442724,-26.9369073885436,9.75201205294823e-90,1.67375322656127e-87,194.109524920633,down
IL3RA,-3.04958494943159,-26.9253092035046,1.08499413955318e-89,1.83800825406904e-87,193.926124060989,down
C19orf59,-7.10644337167512,-26.9595920403148,7.91572406146102e-90,1.39530681969862e-87,193.745118575737,down
TNFSF13,-2.74162988341954,-26.8302466199281,2.60273543524089e-89,4.35257448939515e-87,193.115077698071,down
NPR1,-4.55746326663739,-26.7823277341312,4.04708970975126e-89,6.68230862961967e-87,192.498096893098,down
RACGAP1,2.59487533917607,26.7410296994141,5.92180316454022e-89,9.65550005978283e-87,192.288729149321,up
GIMAP7,-3.39833065633769,-26.7322987219804,6.41820103363733e-89,1.033568077565e-86,192.211491916166,down
CD52,-4.03740618955035,-26.7038622052714,8.34256587093281e-89,1.32707840512741e-86,191.968514945021,down
ANLN,5.02440779530081,26.6535143206309,1.32749405143662e-88,2.06140861987372e-86,191.500643990568,up
FANCI,3.33877594281763,26.6451979495808,1.43339500428525e-88,2.19967111010551e-86,191.421262013406,up
DPEP2,-3.93331706033374,-26.6721485935242,1.11777730524924e-88,1.75666110477964e-86,191.071374357117,down
DOK2,-3.36476468092191,-26.604805153223,2.08119349753089e-88,3.15663813741778e-86,191.066083529345,down
GMFG,-2.91218313386808,-26.5778328415645,2.6698986896091e-88,4.00300672497254e-86,190.817390338866,down
MKI67,4.21246650393452,26.576255409016,2.70908543970931e-88,4.01560346313275e-86,190.78421904623,up
HSPA12B,-3.53040336153402,-26.5286675091636,4.20511132891029e-88,6.16308676115796e-86,190.252146298219,down
MCM2,3.6132457268362,26.4878053774788,6.13518873642584e-88,8.89193354199318e-86,189.95112178174,up
FOXM1,5.42087470641085,26.3909552467721,1.50301633363378e-87,2.13101576694773e-85,189.086910236956,up
ARHGAP6,-3.97343145585292,-26.4397626648375,9.56765246585358e-88,1.37143361279774e-85,188.867440808433,down
MS4A7,-3.60904424864319,-26.241005566792,6.02976275286241e-87,8.45722853207928e-85,187.688763756676,down
JAM2,-3.41349818745946,-26.1516621487221,1.38124250036266e-86,1.91669438029049e-84,186.675488086387,down
LIMS2,-3.60627182734607,-26.1145834775885,1.94880493397632e-86,2.67581174303023e-84,186.541514925981,down
ST6GALNAC6,-1.94930185328505,-26.0915317323015,2.41402983411483e-86,3.28006303710352e-84,186.250616680659,down
BUB1,4.05476265305626,26.0198118385014,4.70070121288315e-86,6.32123161039668e-84,185.649410610599,up
KANK2,-2.89510423074032,-25.9689780161853,7.54116629192132e-86,1.00374462359002e-83,185.139355068653,down
HSPB6,-4.51797300516517,-25.9191577352029,1.19876409069363e-85,1.57946250495027e-83,184.67254891925,down
EMCN,-4.32002505487701,-25.8657214290992,1.97134303943283e-85,2.57141986063619e-83,184.156188869912,down
PLK1,4.8962975615871,25.8405541493658,2.49201491606507e-85,3.18684731030909e-83,183.932827152487,up
CDC20,5.3368243051856,25.812749191436,3.22878951029557e-85,4.08896411381509e-83,183.689059992805,up
NLRC4,-3.40559141600929,-25.8475080156482,2.33573242690941e-85,3.01656374025805e-83,183.599134081681,down
CCNB2,5.08213456043624,25.7819116733874,4.30365542280251e-85,5.39777705144576e-83,183.360510525654,up
NCAPG,4.43229154244108,25.7543593385522,5.56385481299681e-85,6.91189735054576e-83,183.120949706427,up
CCDC69,-3.07167588909334,-25.7183432729836,7.78444475735478e-85,9.57927334103168e-83,182.83456864686,down
ARHGAP31,-3.14315336825697,-25.6859926575969,1.05265080055759e-84,1.28325019088535e-82,182.539305795597,down
GPR146,-2.96180345704924,-25.6447671601667,1.54653856201903e-84,1.86787490768299e-82,182.07967485951,down
KIF4A,5.47962421737789,25.6185378279155,1.97560529322951e-84,2.36420141696199e-82,181.705213979695,up
AURKA,3.73143417283477,25.5868151144901,2.65675195113572e-84,3.12204256311841e-82,181.638932656216,up
KPNA2,2.69718547014176,25.5928475674327,2.51121065993058e-84,2.97783925892131e-82,181.61614743782,up
RTKN2,-4.34007302351026,-25.5512442786411,3.70390479213352e-84,4.3137262596955e-82,181.309979033928,down
FAM107A,-6.2582748206714,-25.5312817610562,4.46344932082603e-84,5.15232149919068e-82,180.852832627954,down
FBLN5,-3.50294300384965,-25.4837358650047,6.96126415334463e-84,7.96515172072169e-82,180.655320212484,down
SELPLG,-3.03641911023153,-25.4571697231811,8.92439042592447e-84,1.01225868448486e-81,180.395740636427,down
ECT2,3.46355141640492,25.4541423782897,9.18068623942893e-84,1.03235233885441e-81,180.35192362341,up
CD34,-2.86177206737583,-25.4320495835591,1.12881925480969e-83,1.25848874869553e-81,180.155174695441,down
GIMAP4,-2.96858100950886,-25.3235713297302,3.11606849563964e-83,3.44457605568843e-81,179.155069925358,down
MYBL2,5.60976078888987,25.319120832066,3.24870096070124e-83,3.56101305305773e-81,179.124113825504,up
DENND3,-3.06125681755747,-25.3012400239607,3.84104835669531e-83,4.1752195637278e-81,178.957151826054,down
TSPAN4,-2.89437827172062,-25.2920147806666,4.18777979860594e-83,4.51449584239801e-81,178.838098648985,down
MAD2L1,4.03770500169249,25.2635229306648,5.46926878538529e-83,5.84763459316113e-81,178.619246613838,up
DOCK4,-2.77562999807534,-25.2488480874729,6.27568047978772e-83,6.6552826161261e-81,178.471789244441,down
SPOCK2,-4.38486861050199,-25.2095759619853,9.06893491784374e-83,9.53993444099627e-81,178.060877067605,down
GRK5,-2.97025279324383,-25.1980362418942,1.01053719463985e-82,1.05451577335057e-80,178.009493607004,down
FGR,-3.23511046960105,-25.1231179824007,2.040779166207e-82,2.11269233682573e-80,177.312425927637,down
GYPC,-2.90635971687303,-25.0978089103539,2.58801743137337e-82,2.65811806101057e-80,177.068226788361,down
RRM2,4.38244088001898,25.0687755910445,3.39901376883454e-82,3.46380746880295e-80,176.796080162946,up
ZWINT,3.62979740799758,25.0516560337139,3.9918638371674e-82,4.03642417767532e-80,176.639337740054,up
CCNA2,4.44265600703835,25.0475679962855,4.14811453522488e-82,4.1303821372117e-80,176.587794565222,up
ENG,-2.97300281101015,-25.0482303417198,4.12238926952505e-82,4.1303821372117e-80,176.51172360595,down
P2RY14,-2.84460939976689,-25.0237838470491,5.18656129768915e-82,5.12526557326191e-80,176.138974184804,down
ZWILCH,2.20543571047369,24.9651946357426,8.99491615952612e-82,8.82178093119239e-80,175.806768513253,up
RASL12,-2.88777794727688,-24.9508542456412,1.02930824377902e-81,9.94540498655817e-80,175.684557256404,down
CFP,-3.77382167026296,-24.9579720367257,9.62684950283378e-82,9.37109141156446e-80,175.162004246182,down
MFNG,-2.8997251745596,-24.8900806180114,1.82290038870039e-81,1.74837593163293e-79,175.130533360833,down
SYNE1,-3.68353218420904,-24.8837981411884,1.93388675878393e-81,1.84128604975019e-79,175.060165667194,down
ARHGAP18,-2.49661636536968,-24.8794916477558,2.01384881267554e-81,1.90352492119853e-79,174.97737487123,down
CDCA8,4.50211300053984,24.8348732719952,3.06462038777899e-81,2.87589268620066e-79,174.564451659434,up
CCRL2,-3.14288000682232,-24.7897556311796,4.68650460696476e-81,4.36648329237488e-79,174.106724282241,down
ALOX5AP,-3.69772792364462,-24.7716835548137,5.55601442902291e-81,5.13990441221098e-79,173.970132513333,down
KIFC1,4.0160850255528,24.7035143761429,1.05606767542435e-80,9.70094842129242e-79,173.376184845788,up
ADCY4,-3.17941072901017,-24.6871876841396,1.23175250429327e-80,1.12356501160849e-78,173.047783139659,down
TIMELESS,2.58339222853191,24.6734977038402,1.40142623956949e-80,1.26585509173332e-78,173.027348966519,up
KIF2C,5.18365747890006,24.6730651591444,1.40715262420524e-80,1.26585509173332e-78,172.973518065034,up
ARHGAP11A,3.51187583828858,24.6555122367704,1.66040533097568e-80,1.47335558756781e-78,172.928281655662,up
SLC7A7,-2.89669748161172,-24.6515339656214,1.72387359005395e-80,1.51933831815296e-78,172.839946872254,down
BUB1B,5.36746720275925,24.6646502067538,1.52333661743095e-80,1.36098649573762e-78,172.815141880141,up
TMEM132A,3.13600909027818,24.6263205947321,2.18660609107051e-80,1.91423421824992e-78,172.567504216389,up
PPM1M,-1.67317582868842,-24.5815072964355,3.33712392106214e-80,2.90196296175563e-78,172.181755883814,down
MAP3K3,-1.67814415675099,-24.4197244278487,1.53765793874224e-79,1.32829206310952e-77,170.632058304333,down
TK1,3.86761313341616,24.37989760331,2.24052490788596e-79,1.92272413805687e-77,170.291650604971,up
FEN1,2.57112805969224,24.3630728518364,2.62684334230001e-79,2.22696886228711e-77,170.117134901995,up
TGFBR2,-3.3029398968182,-24.3421292293056,3.20218457092614e-79,2.6775189450744e-77,169.866814502021,down
CFD,-3.63493312061547,-24.3137633464124,4.18762188724296e-79,3.4791936240253e-77,169.701778630821,down
PRAM1,-3.95101623768031,-24.3425944824658,3.18812584114938e-79,2.6775189450744e-77,169.626485045169,down
GPD1,-6.45830154958452,-24.3629779029939,2.62920273529757e-79,2.22696886228711e-77,169.101698848524,down
RILP,-2.21658896521804,-24.2316957363788,9.10451990617286e-79,7.5164150415265e-77,168.932880263971,down
CCNF,3.07703271624724,24.18974542315,1.35446355194866e-78,1.11117123091939e-76,168.541862783223,up
NCAPH,4.90618751337087,24.1585814648512,1.81955145575543e-78,1.48338932430461e-76,168.171979648945,up
LAT2,-2.52298758253874,-24.0989636756155,3.20118951847213e-78,2.59356000490375e-76,167.684192290757,down
ARHGEF6,-2.70351122841316,-24.0693121731307,4.24020212033391e-78,3.41414792948367e-76,167.374084883181,down
AMICA1,-3.56266631600202,-24.0306676549672,6.11694975691025e-78,4.88817622461971e-76,167.03927698984,down
PGM5,-4.71189160794581,-24.0301711741126,6.14582107357891e-78,4.88817622461971e-76,166.591051794583,down
LRRC32,-3.15490859897517,-23.9884503420439,9.12977336650872e-78,7.21750083592362e-76,166.564731469975,down
TM6SF1,-2.20098691110857,-23.9843788520791,9.48936197465266e-78,7.45658057815478e-76,166.554281254802,down
WDHD1,3.06892157162536,23.967178731439,1.11716851199843e-77,8.72595573084284e-76,166.437952997064,up
CASS4,-3.55078758703341,-23.9444431460469,1.38620869479478e-77,1.07629203660138e-75,166.022971513908,down
CHEK1,3.25007995120911,23.9218135363181,1.71838503642419e-77,1.3263085452732e-75,165.997921949738,up
UBE2C,5.50322224634397,23.8789261873105,2.58212408346154e-77,1.98124862027485e-75,165.509486645311,up
STIL,3.63796003910421,23.8343106911564,3.9448525513688e-77,3.00916120935992e-75,165.152322620016,up
RFC4,3.70075443664746,23.8273199368463,4.21576546692322e-77,3.19711888084572e-75,165.09808967744,up
UBE2T,4.25907639471607,23.8148684744562,4.74524623646083e-77,3.57786080395347e-75,164.951406210954,up
CD97,-3.00331890631086,-23.800814634482,5.42325624938203e-77,4.06557209867467e-75,164.766682028887,down
TRIP13,4.58686135360821,23.7873943689122,6.16102935261399e-77,4.59225525002839e-75,164.733578748399,up
PCDH12,-3.04493506166627,-23.6864822049507,1.60835124576275e-76,1.19200759373462e-74,163.781431252422,down
CD300LF,-3.54031143953802,-23.6197044786644,3.03629523259218e-76,2.23759519852726e-74,163.100183422176,down
PDLIM2,-2.4330145596997,-23.6045379057725,3.50786200450904e-76,2.57059280824809e-74,162.947863534746,down
PRX,-4.13236837901401,-23.5704261877484,4.85388265121105e-76,3.5370975029272e-74,162.673653490183,down
GAPDH,2.65977077804563,23.5627943445357,5.21976917419541e-76,3.78259272823361e-74,162.552147028758,up
SNX25,-2.26611149111269,-23.5419881224264,6.3636619928221e-76,4.5860556372581e-74,162.381311225557,down
RAI2,-2.95652131816341,-23.5225527612702,7.65784202826637e-76,5.45840936703315e-74,162.218984564927,down
AHCYL2,-2.69782793198244,-23.527817903127,7.28323842689638e-76,5.21992099123277e-74,162.173451493569,down
FGD5,-3.23807667278072,-23.505400413373,9.0172104490729e-76,6.35786449176794e-74,162.052049675034,down
MSR1,-3.78315697070947,-23.5093146263457,8.68713812534536e-76,6.15842552755462e-74,161.987769239112,down
LST1,-3.09548434250736,-23.4937483455394,1.00759730208513e-75,7.06618237010665e-74,161.951908638885,down
MEF2C,-2.414879332617,-23.4075376746707,2.29170860708981e-75,1.59855866689195e-73,161.10512422741,down
C5AR1,-3.01503025628005,-23.3619470129257,3.53985204622661e-75,2.4560547920734e-73,160.662866631849,down
CDT1,4.35352496055071,23.3432007671847,4.23299547140895e-75,2.92143877931526e-73,160.519920147064,up
GINS1,4.58199750997803,23.3324710256572,4.68926391690619e-75,3.20244809068714e-73,160.379665308491,up
DPYSL2,-3.11008913634015,-23.3376475177638,4.46330203208486e-75,3.06417430034289e-73,160.332963540718,down
KIF20A,4.66831175740545,23.3244187326157,5.06372961683016e-75,3.44017130843399e-73,160.313761242137,up
SUSD2,-5.7666493277912,-23.29980417673,6.40439035891855e-75,4.32843874827635e-73,160.093839717611,down
ALOX5,-3.61423801884099,-23.2893378550105,7.07714757487799e-75,4.73406733162608e-73,159.971444537106,down
AGER,-7.98274484285029,-23.292239835511,6.88382558849375e-75,4.62848561733569e-73,159.957599523182,down
FZD4,-2.79775388183746,-23.2834697030187,7.48483020518512e-75,4.95594544144339e-73,159.939527207913,down
KIAA1462,-3.32781938394572,-23.2863752020908,7.28011789830882e-75,4.84499274824185e-73,159.929598109181,down
BTK,-3.01939991529805,-23.2364387899114,1.17264812454084e-74,7.64801106825533e-73,159.506470166175,down
SLC6A8,4.57992942934762,23.2454895785466,1.07556918130091e-74,7.05011276426587e-73,159.505100438188,up
RAB37,-2.83387826702081,-23.247668038255,1.05343004936411e-74,6.9398694767199e-73,159.483873602633,down
SPI1,-2.98158258531731,-23.2277038039517,1.27464760199567e-74,8.23094223783738e-73,159.318355638389,down
VWF,-3.37203148978555,-23.2271188406731,1.28178728786784e-74,8.23627260243749e-73,159.281140201248,down
LIMD1,-1.83248958904153,-23.2207454375824,1.36221925360343e-74,8.710190168629e-73,159.237316983474,down
TMEM204,-2.63229041228384,-23.1934301816073,1.76823807771486e-74,1.12511695052257e-72,159.07584833214,down
MMRN2,-2.94451357605082,-23.1581538667469,2.47679386922486e-74,1.56831549661015e-72,158.738063592857,down
FHL5,-4.94100682357182,-23.2346381410744,1.19298360953521e-74,7.74192945411804e-73,158.512576599152,down
SOD3,-3.36067282173835,-23.1301836710698,3.23561621038822e-74,2.03890714243014e-72,158.451647810512,down
CKAP2,2.32719613998326,23.1126758826761,3.82491132900572e-74,2.39866073920917e-72,158.233994158512,up
CNRIP1,-2.43562973059701,-23.1018361161292,4.24243976491507e-74,2.64776958342355e-72,158.215984946665,down
CXorf36,-2.83172229790682,-23.0864698332247,4.91366275814008e-74,3.05208652462758e-72,158.079991925861,down
RNASE4,-2.87589907270127,-23.040701431752,7.6110929587357e-74,4.68297625253531e-72,157.607271825201,down
DRAM1,-3.02390339683069,-23.0477805624528,7.11292767060143e-74,4.39720514385426e-72,157.575842712634,down
TNXB,-5.61253691713436,-23.004615028083,1.07481404733423e-73,6.58210067297078e-72,157.292471182262,down
MITF,-2.38557292066554,-22.9995661252809,1.12799562471144e-73,6.87550230314766e-72,157.251693640027,down
PTTG1,3.56446950085981,22.9861640569432,1.2822891624221e-73,7.77961852773668e-72,157.113340428553,up
ATAD2,2.40095822657983,22.9422804389725,1.95136526458543e-73,1.17840780144687e-71,156.594248961044,up
BCL6B,-2.82067830577703,-22.8543736337098,4.52691906091228e-73,2.70867579039173e-71,155.866995103039,down
TNS1,-3.40709244874692,-22.8452331726661,4.94102332217596e-73,2.94295471298919e-71,155.632566779837,down
RECQL4,4.26613282770607,22.8248760329492,6.0046698491841e-73,3.56022334148898e-71,155.586610292339,up
CDCA4,2.91213743147698,22.7633522892072,1.08258806863654e-72,6.38971889922854e-71,154.945915820306,up
UBE2S,3.00047419058928,22.7345210405143,1.42710790150141e-72,8.38522318341642e-71,154.648352238342,up
SCUBE1,-5.93282903477214,-22.8621592027186,4.20170356482899e-73,2.52566918431472e-71,154.625977702137,down
CD300C,-3.29486996300218,-22.66696749703,2.7271325366469e-72,1.59518909453014e-70,153.866115140635,down
CD33,-2.83621568893916,-22.6408263544697,3.50410485396488e-72,2.0405153444249e-70,153.78104893526,down
ESPL1,4.58323047994115,22.6269893422084,4.00140582376855e-72,2.31974833623275e-70,153.619359370091,up
FAM83D,4.41381158361418,22.6153768262006,4.47287406687916e-72,2.57022772371682e-70,153.573793511919,up
FCN3,-6.24528060837863,-22.6236329666932,4.13231859501253e-72,2.38504264395325e-70,153.569330328127,down
CISH,-2.17425922790442,-22.6033582864809,5.01945101353767e-72,2.87165434300813e-70,153.42026977959,down
WFS1,-2.21611383833437,-22.5758175275773,6.53743603726657e-72,3.72376924323603e-70,153.065174166298,down
STX11,-3.32272448311316,-22.5518403110705,8.22864968787292e-72,4.66671767515715e-70,152.963818167725,down
RAE1,1.67774479107517,22.5392086541675,9.28914068802297e-72,5.22273927304188e-70,152.727394779514,up
ACTL6A,2.5159874308551,22.538629986348,9.34087274153716e-72,5.22928515195754e-70,152.702207272454,up
CKAP2L,4.89413154148705,22.5431605349291,8.94343117806097e-72,5.050134904183e-70,152.671993208028,up
ITM2A,-3.2291970759567,-22.481953224331,1.60940321286895e-71,8.97139124301819e-70,152.271199389089,down
ZEB2,-2.59515881520561,-22.4474521664265,2.24150213494986e-71,1.23890482407991e-69,151.87736649002,down
UNG,1.86278819390067,22.4505687168913,2.17541106758346e-71,1.20749199853441e-69,151.863920169554,up
ABI3BP,-4.50401619149215,-22.4041157126116,3.39864077152493e-71,1.87054304741651e-69,151.559934867723,down
KNTC1,2.82022386543472,22.3687984085848,4.77155589924776e-71,2.60419142886141e-69,151.185899542137,up
PLEKHO2,-1.87583688305022,-22.3629468969376,5.04751524878746e-71,2.74332453771598e-69,151.015933754109,down
DEPDC1,5.61303978726812,22.3773742542657,4.39415912717676e-71,2.40829460734847e-69,150.998059858889,up
PLK4,3.24497792675844,22.3345900979662,6.62857568915918e-71,3.5876822111781e-69,150.889792843464,up
RAPGEF2,-2.0213745157076,-22.3193050019538,7.67748865417867e-71,4.13822983492176e-69,150.687862927031,down
ARRB2,-1.77314938858804,-22.2935417479218,9.83484551550469e-71,5.27924793844622e-69,150.351557364326,down
RFTN1,-2.55491822626867,-22.2618544764142,1.33373652488645e-70,7.10092213494649e-69,150.103160953332,down
FHL1,-4.31304999245418,-22.24148610465,1.62228575870097e-70,8.60207131564856e-69,149.954651445583,down
F10,-3.52873123616335,-22.288799323126,1.02935854882933e-70,5.50284955365975e-69,149.937272683608,down
STX12,-1.49953235151468,-22.1830650884574,2.8454526291298e-70,1.49661629412779e-68,149.274319323607,down
LMO7,-3.0420512536687,-22.1734943711008,3.11987124620835e-70,1.63436146729083e-68,149.195399831757,down
CDC6,4.85554325087177,22.1436650815965,4.15695313637945e-70,2.16029070561488e-68,149.061353903476,up
ASAH1,-2.14026215816809,-22.1515990238235,3.85142780307096e-70,2.0095209705303e-68,148.979307275515,down
MMRN1,-4.20704979657488,-22.120151275358,5.21244171976159e-70,2.69805911875279e-68,148.839718646444,down
HIGD1B,-4.25906426532724,-22.2018281715882,2.37557300175222e-70,1.25453336983222e-68,148.776595172573,down
SPAG5,4.08793201540883,22.09092274606,6.90572582484691e-70,3.56040662684993e-68,148.55578150824,up
GJA4,-2.63982811609504,-22.0729009665879,8.21385081296701e-70,4.21816811040715e-68,148.394052491007,down
ASPM,5.09022932864361,22.0469646966474,1.05434829866651e-69,5.3722340655492e-68,148.118055624126,up
UBL3,-1.95239593466007,-22.0588768355735,9.40109363105876e-70,4.80893589504041e-68,148.092996103543,down
FAM167B,-2.25472556982386,-22.0426771562409,1.09878207606906e-69,5.57685346313026e-68,148.08168585216,down
RFC5,2.15213107719945,22.0259571108108,1.29070616511382e-69,6.52557023943592e-68,147.871237017074,up
