"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-425407","SLC-mediated transmembrane transport","21/340","156/7637",4.97920332792799e-06,0.0036995480726505,0.00333344559638127,"ALB/APOD/EMB/LCN12/SLC12A7/SLC13A3/SLC16A7/SLC1A7/SLC22A18/SLC26A1/SLC28A2/SLC35A2/SLC39A14/SLC39A4/SLC39A5/SLC41A2/SLC5A5/SLC6A3/SLC7A10/SLC7A2/SLC9A5",21
"R-HSA-140875","Common Pathway of Fibrin Clot Formation","6/340","17/7637",6.07437777720841e-05,0.0110202614207595,0.00992971065184252,"F2/F5/FGA/FGB/PROC/SERPINA5",6
"R-HSA-445095","Interaction between L1 and Ankyrins","7/340","25/7637",7.81648937021258e-05,0.0110202614207595,0.00992971065184252,"ANK1/KCNQ2/KCNQ3/SCN3A/SCN4A/SPTBN4/SPTBN5",7
"R-HSA-210745","Regulation of gene expression in beta cells","5/340","12/7637",0.000103824804771624,0.0110202614207595,0.00992971065184252,"FOXA3/HNF1A/HNF4A/NEUROD1/PDX1",5
"R-HSA-5083625","Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC)","5/340","12/7637",0.000103824804771624,0.0110202614207595,0.00992971065184252,"MUC16/MUC17/MUC21/MUC5B/MUC6",5
"R-HSA-5083632","Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS)","5/340","12/7637",0.000103824804771624,0.0110202614207595,0.00992971065184252,"MUC16/MUC17/MUC21/MUC5B/MUC6",5
"R-HSA-5083636","Defective GALNT12 causes colorectal cancer 1 (CRCS1)","5/340","12/7637",0.000103824804771624,0.0110202614207595,0.00992971065184252,"MUC16/MUC17/MUC21/MUC5B/MUC6",5
"R-HSA-913709","O-linked glycosylation of mucins","9/340","47/7637",0.000187795958953255,0.0145089946358116,0.0130732033553533,"B3GNT6/B3GNTL1/C1GALT1/CHST4/MUC16/MUC17/MUC21/MUC5B/MUC6",9
"R-HSA-1474244","Extracellular matrix organization","24/340","244/7637",0.00020657127701111,0.0145089946358116,0.0130732033553533,"ADAM8/ADAMTS16/CAPN12/CAPN13/CAPN5/CAPN6/CAPN8/CEACAM1/CEACAM6/COL25A1/COL5A1/COMP/FGA/FGB/FURIN/LOXL2/MMP7/NCAM1/P4HA3/P4HB/TIMP1/TMPRSS6/TTR/VCAN",24
"R-HSA-425366","Transport of bile salts and organic acids, metal ions and amine compounds","9/340","48/7637",0.000222225829731922,0.0145089946358116,0.0130732033553533,"EMB/SLC13A3/SLC16A7/SLC22A18/SLC39A14/SLC39A4/SLC39A5/SLC41A2/SLC6A3",9
"R-HSA-159854","Gamma-carboxylation, transport, and amino-terminal cleavage of proteins","4/340","8/7637",0.000234331003539352,0.0145089946358116,0.0130732033553533,"F2/FURIN/GGCX/PROC",4
"R-HSA-209776","Amine-derived hormones","4/340","8/7637",0.000234331003539352,0.0145089946358116,0.0130732033553533,"CGA/DDC/IYD/SLC5A5",4
"R-HSA-420499","Class C/3 (Metabotropic glutamate/pheromone receptors)","3/340","4/7637",0.000338403864915379,0.0193410824332405,0.0174271140150754,"CASR/GABBR2/TAS1R3",3
"R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","13/340","98/7637",0.000374053378639939,0.0195563007632418,0.0176210346184342,"AFP/ALB/F2/F5/FGA/GOLM1/IGFBP1/P4HB/PAPPA/PROC/SCG3/TIMP1/VCAN",13
"R-HSA-420029","Tight junction interactions","6/340","23/7637",0.000394810917158314,0.0195563007632418,0.0176210346184342,"CLDN12/CLDN2/CLDN3/CLDN4/CLDN6/CLDN9",6
"R-HSA-500792","GPCR ligand binding","20/340","201/7637",0.000599007436986707,0.0278164078550702,0.0250637322318122,"ADRA2A/AGT/CALCA/CASR/CCL19/CCL28/CGA/F2/GABBR2/GIPR/GPR35/HTR2B/KISS1R/NPW/NTSR1/RAMP1/SST/TAS1R3/UCN3/XK",20
"R-HSA-140877","Formation of Fibrin Clot (Clotting Cascade)","6/340","26/7637",0.00080413125516704,0.0351452660346536,0.0316673361167949,"F2/F5/FGA/FGB/PROC/SERPINA5",6
"R-HSA-5621480","Dectin-2 family","5/340","19/7637",0.00117751707141097,0.0437011920646902,0.039376578810148,"MUC16/MUC17/MUC21/MUC5B/MUC6",5
"R-HSA-977068","Termination of O-glycan biosynthesis","5/340","19/7637",0.00117751707141097,0.0437011920646902,0.039376578810148,"MUC16/MUC17/MUC21/MUC5B/MUC6",5
"R-HSA-1474228","Degradation of the extracellular matrix","13/340","111/7637",0.00124181721419124,0.0437011920646902,0.039376578810148,"ADAM8/ADAMTS16/CAPN12/CAPN13/CAPN5/CAPN6/CAPN8/COL25A1/COL5A1/FURIN/MMP7/TIMP1/TMPRSS6",13
"R-HSA-5173105","O-linked glycosylation","11/340","85/7637",0.00128506617540718,0.0437011920646902,0.039376578810148,"ADAMTS12/ADAMTS16/B3GNT6/B3GNTL1/C1GALT1/CHST4/MUC16/MUC17/MUC21/MUC5B/MUC6",11
"R-HSA-421270","Cell-cell junction organization","8/340","49/7637",0.00129397876907562,0.0437011920646902,0.039376578810148,"CDH15/CDH17/CLDN12/CLDN2/CLDN3/CLDN4/CLDN6/CLDN9",8
"R-HSA-8957275","Post-translational protein phosphorylation","11/340","87/7637",0.00155835231785149,0.0503415553114633,0.0453598203273934,"AFP/ALB/F5/FGA/GOLM1/IGFBP1/P4HB/PROC/SCG3/TIMP1/VCAN",11
"R-HSA-3781865","Diseases of glycosylation","13/340","118/7637",0.00217459824659303,0.0647536012084056,0.0583456688652631,"ADAMTS12/ADAMTS16/GALE/GFPT1/LFNG/MUC16/MUC17/MUC21/MUC5B/MUC6/PMM2/SRD5A3/VCAN",13
"R-HSA-3906995","Diseases associated with O-glycosylation of proteins","8/340","53/7637",0.00217878873514151,0.0647536012084056,0.0583456688652631,"ADAMTS12/ADAMTS16/LFNG/MUC16/MUC17/MUC21/MUC5B/MUC6",8
"R-HSA-372790","Signaling by GPCR","33/340","444/7637",0.00242212637124819,0.0670674432405769,0.060430536092664,"ADRA2A/AGT/AKR1C4/ARHGEF38/BCO1/CALCA/CASR/CCL19/CCL28/CGA/CNGA1/F2/GABBR2/GIPR/GPR35/GPR84/HTR2B/KISS1R/MYO7A/NPW/NTSR1/PDE10A/PLA2G4A/PLEKHG2/PPP1R1B/RAMP1/RDH5/RGS17/SST/TAS1R3/TTR/UCN3/XK",33
"R-HSA-159740","Gamma-carboxylation of protein precursors","3/340","7/7637",0.0026777631163799,0.0670674432405769,0.060430536092664,"F2/GGCX/PROC",3
"R-HSA-159782","Removal of aminoterminal propeptides from gamma-carboxylated proteins","3/340","7/7637",0.0026777631163799,0.0670674432405769,0.060430536092664,"F2/FURIN/PROC",3
"R-HSA-209968","Thyroxine biosynthesis","3/340","7/7637",0.0026777631163799,0.0670674432405769,0.060430536092664,"CGA/IYD/SLC5A5",3
"R-HSA-5609975","Diseases associated with glycosylation precursor biosynthesis","4/340","14/7637",0.00270797213622787,0.0670674432405769,0.060430536092664,"GALE/GFPT1/PMM2/SRD5A3",4
